CCY,TradeType,Firm,Size,Tenor,Spread
EUR,Vanilla Outright,UBS,-500000.0,1Y,1.0
EUR,Vanilla Outright,UBS,-1250000.0,1Y,2.0
EUR,Vanilla Outright,UBS,-2500000.0,1Y,2.0
EUR,Vanilla Outright,UBS,-5000000.0,1Y,3.0
EUR,Vanilla Outright,UBS,-12500000.0,1Y,6.0
EUR,Vanilla Outright,UBS,-25000000.0,1Y,8.0
EUR,Vanilla Outright,UBS,-500000.0,2Y,1.0
EUR,Vanilla Outright,UBS,-1250000.0,2Y,2.0
EUR,Vanilla Outright,UBS,-2500000.0,2Y,2.0
EUR,Vanilla Outright,UBS,-5000000.0,2Y,3.0
EUR,Vanilla Outright,UBS,-12500000.0,2Y,6.0
EUR,Vanilla Outright,UBS,-25000000.0,2Y,8.0
EUR,Vanilla Outright,UBS,-500000.0,5Y,2.0
EUR,Vanilla Outright,UBS,-1250000.0,5Y,3.0
EUR,Vanilla Outright,UBS,-2500000.0,5Y,4.0
EUR,Vanilla Outright,UBS,-5000000.0,5Y,6.0
EUR,Vanilla Outright,UBS,-12500000.0,5Y,8.0
EUR,Vanilla Outright,UBS,-25000000.0,5Y,10.0
EUR,Vanilla Outright,UBS,-500000.0,10Y,2.0
EUR,Vanilla Outright,UBS,-1250000.0,10Y,3.0
EUR,Vanilla Outright,UBS,-2500000.0,10Y,4.0
EUR,Vanilla Outright,UBS,-5000000.0,10Y,6.0
EUR,Vanilla Outright,UBS,-12500000.0,10Y,10.0
EUR,Vanilla Outright,UBS,-25000000.0,10Y,16.0
EUR,Vanilla Outright,UBS,-500000.0,30Y,3.0
EUR,Vanilla Outright,UBS,-1250000.0,30Y,5.0
EUR,Vanilla Outright,UBS,-2500000.0,30Y,6.0
EUR,Vanilla Outright,UBS,-5000000.0,30Y,8.0
EUR,Vanilla Outright,UBS,-12500000.0,30Y,16.0
EUR,Vanilla Outright,UBS,-25000000.0,30Y,28.0
EUR,Vanilla Outright,BMO,500000.0,1Y,
EUR,Vanilla Outright,BMO,1250000.0,1Y,
EUR,Vanilla Outright,BMO,2500000.0,1Y,
EUR,Vanilla Outright,BMO,5000000.0,1Y,
EUR,Vanilla Outright,BMO,12500000.0,1Y,
EUR,Vanilla Outright,BMO,25000000.0,1Y,
EUR,Vanilla Outright,BMO,500000.0,2Y,
EUR,Vanilla Outright,BMO,1250000.0,2Y,
EUR,Vanilla Outright,BMO,2500000.0,2Y,
EUR,Vanilla Outright,BMO,5000000.0,2Y,
EUR,Vanilla Outright,BMO,12500000.0,2Y,
EUR,Vanilla Outright,BMO,25000000.0,2Y,
EUR,Vanilla Outright,BMO,500000.0,5Y,
EUR,Vanilla Outright,BMO,1250000.0,5Y,
EUR,Vanilla Outright,BMO,2500000.0,5Y,
EUR,Vanilla Outright,BMO,5000000.0,5Y,
EUR,Vanilla Outright,BMO,12500000.0,5Y,
EUR,Vanilla Outright,BMO,25000000.0,5Y,
EUR,Vanilla Outright,BMO,500000.0,10Y,
EUR,Vanilla Outright,BMO,1250000.0,10Y,
EUR,Vanilla Outright,BMO,2500000.0,10Y,
EUR,Vanilla Outright,BMO,5000000.0,10Y,
EUR,Vanilla Outright,BMO,12500000.0,10Y,
EUR,Vanilla Outright,BMO,25000000.0,10Y,
EUR,Vanilla Outright,BMO,500000.0,30Y,
EUR,Vanilla Outright,BMO,1250000.0,30Y,
EUR,Vanilla Outright,BMO,2500000.0,30Y,
EUR,Vanilla Outright,BMO,5000000.0,30Y,
EUR,Vanilla Outright,BMO,12500000.0,30Y,
EUR,Vanilla Outright,BMO,25000000.0,30Y,
EUR,Vanilla Outright,BMO,-500000.0,1Y,
EUR,Vanilla Outright,BMO,-1250000.0,1Y,
EUR,Vanilla Outright,BMO,-2500000.0,1Y,
EUR,Vanilla Outright,BMO,-5000000.0,1Y,
EUR,Vanilla Outright,BMO,-12500000.0,1Y,
EUR,Vanilla Outright,BMO,-25000000.0,1Y,
EUR,Vanilla Outright,BMO,-500000.0,2Y,
EUR,Vanilla Outright,BMO,-1250000.0,2Y,
EUR,Vanilla Outright,BMO,-2500000.0,2Y,
EUR,Vanilla Outright,BMO,-5000000.0,2Y,
EUR,Vanilla Outright,BMO,-12500000.0,2Y,
EUR,Vanilla Outright,BMO,-25000000.0,2Y,
EUR,Vanilla Outright,BMO,-500000.0,5Y,
EUR,Vanilla Outright,BMO,-1250000.0,5Y,
EUR,Vanilla Outright,BMO,-2500000.0,5Y,
EUR,Vanilla Outright,BMO,-5000000.0,5Y,
EUR,Vanilla Outright,BMO,-12500000.0,5Y,
EUR,Vanilla Outright,BMO,-25000000.0,5Y,
EUR,Vanilla Outright,BMO,-500000.0,10Y,
EUR,Vanilla Outright,BMO,-1250000.0,10Y,
EUR,Vanilla Outright,BMO,-2500000.0,10Y,
EUR,Vanilla Outright,BMO,-5000000.0,10Y,
EUR,Vanilla Outright,BMO,-12500000.0,10Y,
EUR,Vanilla Outright,BMO,-25000000.0,10Y,
EUR,Vanilla Outright,BMO,-500000.0,30Y,
EUR,Vanilla Outright,BMO,-1250000.0,30Y,
EUR,Vanilla Outright,BMO,-2500000.0,30Y,
EUR,Vanilla Outright,BMO,-5000000.0,30Y,
EUR,Vanilla Outright,BMO,-12500000.0,30Y,
EUR,Vanilla Outright,BMO,-25000000.0,30Y,
EUR,Vanilla Outright,TD,500000.0,1Y,
EUR,Vanilla Outright,TD,1250000.0,1Y,
EUR,Vanilla Outright,TD,2500000.0,1Y,
EUR,Vanilla Outright,TD,5000000.0,1Y,
EUR,Vanilla Outright,TD,12500000.0,1Y,
EUR,Vanilla Outright,TD,25000000.0,1Y,
EUR,Vanilla Outright,TD,500000.0,2Y,
EUR,Vanilla Outright,TD,1250000.0,2Y,
EUR,Vanilla Outright,TD,2500000.0,2Y,
EUR,Vanilla Outright,TD,5000000.0,2Y,
EUR,Vanilla Outright,TD,12500000.0,2Y,
EUR,Vanilla Outright,TD,25000000.0,2Y,
