CCY,TradeType,Firm,Size,Tenor,Spread
COP,COP ND OIS - Outright,BNP,-750000000.0,5Y,80.0
COP,COP ND OIS - Outright,BNP,-1500000000.0,5Y,100.0
COP,COP ND OIS - Outright,BNP,-3000000000.0,5Y,
COP,COP ND OIS - Outright,RABO,30000000.0,6M,
COP,COP ND OIS - Outright,RABO,75000000.0,6M,
COP,COP ND OIS - Outright,RABO,150000000.0,6M,
COP,COP ND OIS - Outright,RABO,300000000.0,6M,
COP,COP ND OIS - Outright,RABO,750000000.0,6M,
COP,COP ND OIS - Outright,RABO,1500000000.0,6M,
COP,COP ND OIS - Outright,RABO,3000000000.0,6M,
COP,COP ND OIS - Outright,RABO,30000000.0,9M,
COP,COP ND OIS - Outright,RABO,75000000.0,9M,
COP,COP ND OIS - Outright,RABO,150000000.0,9M,
COP,COP ND OIS - Outright,RABO,300000000.0,9M,
COP,COP ND OIS - Outright,RABO,750000000.0,9M,
COP,COP ND OIS - Outright,RABO,1500000000.0,9M,
COP,COP ND OIS - Outright,RABO,3000000000.0,9M,
COP,COP ND OIS - Outright,RABO,30000000.0,1Y,
COP,COP ND OIS - Outright,RABO,75000000.0,1Y,
COP,COP ND OIS - Outright,RABO,150000000.0,1Y,
COP,COP ND OIS - Outright,RABO,300000000.0,1Y,
COP,COP ND OIS - Outright,RABO,750000000.0,1Y,
COP,COP ND OIS - Outright,RABO,1500000000.0,1Y,
COP,COP ND OIS - Outright,RABO,3000000000.0,1Y,
COP,COP ND OIS - Outright,RABO,30000000.0,2Y,
COP,COP ND OIS - Outright,RABO,75000000.0,2Y,
COP,COP ND OIS - Outright,RABO,150000000.0,2Y,
COP,COP ND OIS - Outright,RABO,300000000.0,2Y,
COP,COP ND OIS - Outright,RABO,750000000.0,2Y,
COP,COP ND OIS - Outright,RABO,1500000000.0,2Y,
COP,COP ND OIS - Outright,RABO,3000000000.0,2Y,
COP,COP ND OIS - Outright,RABO,30000000.0,5Y,
COP,COP ND OIS - Outright,RABO,75000000.0,5Y,
COP,COP ND OIS - Outright,RABO,150000000.0,5Y,
COP,COP ND OIS - Outright,RABO,300000000.0,5Y,
COP,COP ND OIS - Outright,RABO,750000000.0,5Y,
COP,COP ND OIS - Outright,RABO,1500000000.0,5Y,
COP,COP ND OIS - Outright,RABO,3000000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-30000000.0,6M,
COP,COP ND OIS - Outright,RABO,-75000000.0,6M,
COP,COP ND OIS - Outright,RABO,-150000000.0,6M,
COP,COP ND OIS - Outright,RABO,-300000000.0,6M,
COP,COP ND OIS - Outright,RABO,-750000000.0,6M,
COP,COP ND OIS - Outright,RABO,-1500000000.0,6M,
COP,COP ND OIS - Outright,RABO,-3000000000.0,6M,
COP,COP ND OIS - Outright,RABO,-30000000.0,9M,
COP,COP ND OIS - Outright,RABO,-75000000.0,9M,
COP,COP ND OIS - Outright,RABO,-150000000.0,9M,
COP,COP ND OIS - Outright,RABO,-300000000.0,9M,
COP,COP ND OIS - Outright,RABO,-750000000.0,9M,
COP,COP ND OIS - Outright,RABO,-1500000000.0,9M,
COP,COP ND OIS - Outright,RABO,-3000000000.0,9M,
COP,COP ND OIS - Outright,RABO,-30000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-75000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-150000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-300000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-750000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-1500000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-3000000000.0,1Y,
COP,COP ND OIS - Outright,RABO,-30000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-75000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-150000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-300000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-750000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-1500000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-3000000000.0,2Y,
COP,COP ND OIS - Outright,RABO,-30000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-75000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-150000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-300000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-750000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-1500000000.0,5Y,
COP,COP ND OIS - Outright,RABO,-3000000000.0,5Y,
COP,COP ND OIS - Outright,Nomura,30000000.0,6M,3.0
COP,COP ND OIS - Outright,Nomura,75000000.0,6M,4.0
COP,COP ND OIS - Outright,Nomura,150000000.0,6M,6.0
COP,COP ND OIS - Outright,Nomura,300000000.0,6M,10.0
COP,COP ND OIS - Outright,Nomura,750000000.0,6M,15.0
COP,COP ND OIS - Outright,Nomura,1500000000.0,6M,25.0
COP,COP ND OIS - Outright,Nomura,3000000000.0,6M,33.75
COP,COP ND OIS - Outright,Nomura,30000000.0,9M,3.0
COP,COP ND OIS - Outright,Nomura,75000000.0,9M,4.0
COP,COP ND OIS - Outright,Nomura,150000000.0,9M,6.0
COP,COP ND OIS - Outright,Nomura,300000000.0,9M,10.0
COP,COP ND OIS - Outright,Nomura,750000000.0,9M,15.0
COP,COP ND OIS - Outright,Nomura,1500000000.0,9M,25.0
COP,COP ND OIS - Outright,Nomura,3000000000.0,9M,33.75
COP,COP ND OIS - Outright,Nomura,30000000.0,1Y,3.0
COP,COP ND OIS - Outright,Nomura,75000000.0,1Y,4.0
COP,COP ND OIS - Outright,Nomura,150000000.0,1Y,6.0
COP,COP ND OIS - Outright,Nomura,300000000.0,1Y,10.0
COP,COP ND OIS - Outright,Nomura,750000000.0,1Y,15.0
COP,COP ND OIS - Outright,Nomura,1500000000.0,1Y,25.0
COP,COP ND OIS - Outright,Nomura,3000000000.0,1Y,33.75
COP,COP ND OIS - Outright,Nomura,30000000.0,2Y,3.0
COP,COP ND OIS - Outright,Nomura,75000000.0,2Y,4.0
COP,COP ND OIS - Outright,Nomura,150000000.0,2Y,6.0
COP,COP ND OIS - Outright,Nomura,300000000.0,2Y,10.0
COP,COP ND OIS - Outright,Nomura,750000000.0,2Y,15.0
COP,COP ND OIS - Outright,Nomura,1500000000.0,2Y,25.0
COP,COP ND OIS - Outright,Nomura,3000000000.0,2Y,33.75
COP,COP ND OIS - Outright,Nomura,30000000.0,5Y,3.0
COP,COP ND OIS - Outright,Nomura,75000000.0,5Y,4.0
COP,COP ND OIS - Outright,Nomura,150000000.0,5Y,6.0
COP,COP ND OIS - Outright,Nomura,300000000.0,5Y,10.0
COP,COP ND OIS - Outright,Nomura,750000000.0,5Y,15.0
COP,COP ND OIS - Outright,Nomura,1500000000.0,5Y,25.0
COP,COP ND OIS - Outright,Nomura,3000000000.0,5Y,33.75
COP,COP ND OIS - Outright,Nomura,-30000000.0,6M,3.0
COP,COP ND OIS - Outright,Nomura,-75000000.0,6M,4.0
COP,COP ND OIS - Outright,Nomura,-150000000.0,6M,6.0
COP,COP ND OIS - Outright,Nomura,-300000000.0,6M,10.0
COP,COP ND OIS - Outright,Nomura,-750000000.0,6M,15.0
COP,COP ND OIS - Outright,Nomura,-1500000000.0,6M,25.0
COP,COP ND OIS - Outright,Nomura,-3000000000.0,6M,33.75
COP,COP ND OIS - Outright,Nomura,-30000000.0,9M,3.0
COP,COP ND OIS - Outright,Nomura,-75000000.0,9M,4.0
COP,COP ND OIS - Outright,Nomura,-150000000.0,9M,6.0
COP,COP ND OIS - Outright,Nomura,-300000000.0,9M,10.0
COP,COP ND OIS - Outright,Nomura,-750000000.0,9M,15.0
COP,COP ND OIS - Outright,Nomura,-1500000000.0,9M,25.0
COP,COP ND OIS - Outright,Nomura,-3000000000.0,9M,33.75
COP,COP ND OIS - Outright,Nomura,-30000000.0,1Y,3.0
COP,COP ND OIS - Outright,Nomura,-75000000.0,1Y,4.0
COP,COP ND OIS - Outright,Nomura,-150000000.0,1Y,6.0
COP,COP ND OIS - Outright,Nomura,-300000000.0,1Y,10.0
COP,COP ND OIS - Outright,Nomura,-750000000.0,1Y,15.0
COP,COP ND OIS - Outright,Nomura,-1500000000.0,1Y,25.0
COP,COP ND OIS - Outright,Nomura,-3000000000.0,1Y,33.75
COP,COP ND OIS - Outright,Nomura,-30000000.0,2Y,3.0
COP,COP ND OIS - Outright,Nomura,-75000000.0,2Y,4.0
COP,COP ND OIS - Outright,Nomura,-150000000.0,2Y,6.0
COP,COP ND OIS - Outright,Nomura,-300000000.0,2Y,10.0
COP,COP ND OIS - Outright,Nomura,-750000000.0,2Y,15.0
COP,COP ND OIS - Outright,Nomura,-1500000000.0,2Y,25.0
COP,COP ND OIS - Outright,Nomura,-3000000000.0,2Y,33.75
COP,COP ND OIS - Outright,Nomura,-30000000.0,5Y,3.0
COP,COP ND OIS - Outright,Nomura,-75000000.0,5Y,4.0
COP,COP ND OIS - Outright,Nomura,-150000000.0,5Y,6.0
COP,COP ND OIS - Outright,Nomura,-300000000.0,5Y,10.0
COP,COP ND OIS - Outright,Nomura,-750000000.0,5Y,15.0
COP,COP ND OIS - Outright,Nomura,-1500000000.0,5Y,25.0
COP,COP ND OIS - Outright,Nomura,-3000000000.0,5Y,33.75
COP,COP ND OIS - Outright,UBS,30000000.0,6M,
COP,COP ND OIS - Outright,UBS,75000000.0,6M,
COP,COP ND OIS - Outright,UBS,150000000.0,6M,
COP,COP ND OIS - Outright,UBS,300000000.0,6M,
COP,COP ND OIS - Outright,UBS,750000000.0,6M,
COP,COP ND OIS - Outright,UBS,1500000000.0,6M,
COP,COP ND OIS - Outright,UBS,3000000000.0,6M,
COP,COP ND OIS - Outright,UBS,30000000.0,9M,
COP,COP ND OIS - Outright,UBS,75000000.0,9M,
COP,COP ND OIS - Outright,UBS,150000000.0,9M,
COP,COP ND OIS - Outright,UBS,300000000.0,9M,
COP,COP ND OIS - Outright,UBS,750000000.0,9M,
COP,COP ND OIS - Outright,UBS,1500000000.0,9M,
COP,COP ND OIS - Outright,UBS,3000000000.0,9M,
COP,COP ND OIS - Outright,UBS,30000000.0,1Y,
COP,COP ND OIS - Outright,UBS,75000000.0,1Y,
COP,COP ND OIS - Outright,UBS,150000000.0,1Y,
COP,COP ND OIS - Outright,UBS,300000000.0,1Y,
COP,COP ND OIS - Outright,UBS,750000000.0,1Y,
COP,COP ND OIS - Outright,UBS,1500000000.0,1Y,
COP,COP ND OIS - Outright,UBS,3000000000.0,1Y,
COP,COP ND OIS - Outright,UBS,30000000.0,2Y,
COP,COP ND OIS - Outright,UBS,75000000.0,2Y,
COP,COP ND OIS - Outright,UBS,150000000.0,2Y,
COP,COP ND OIS - Outright,UBS,300000000.0,2Y,
COP,COP ND OIS - Outright,UBS,750000000.0,2Y,
COP,COP ND OIS - Outright,UBS,1500000000.0,2Y,
COP,COP ND OIS - Outright,UBS,3000000000.0,2Y,
COP,COP ND OIS - Outright,UBS,30000000.0,5Y,
COP,COP ND OIS - Outright,UBS,75000000.0,5Y,
