CCY,TradeType,Firm,Size,Tenor,Spread
CLP,Vanilla Outright,Scotia,1000000000.0,5Y,35.0
CLP,Vanilla Outright,Scotia,1500000000.0,5Y,40.0
CLP,Vanilla Outright,Scotia,2000000000.0,5Y,45.0
CLP,Vanilla Outright,Scotia,-20000000.0,6M,12.0
CLP,Vanilla Outright,Scotia,-50000000.0,6M,12.0
CLP,Vanilla Outright,Scotia,-100000000.0,6M,12.0
CLP,Vanilla Outright,Scotia,-200000000.0,6M,20.0
CLP,Vanilla Outright,Scotia,-500000000.0,6M,30.0
CLP,Vanilla Outright,Scotia,-1000000000.0,6M,40.0
CLP,Vanilla Outright,Scotia,-1500000000.0,6M,45.0
CLP,Vanilla Outright,Scotia,-2000000000.0,6M,50.0
CLP,Vanilla Outright,Scotia,-20000000.0,9M,12.0
CLP,Vanilla Outright,Scotia,-50000000.0,9M,12.0
CLP,Vanilla Outright,Scotia,-100000000.0,9M,12.0
CLP,Vanilla Outright,Scotia,-200000000.0,9M,20.0
CLP,Vanilla Outright,Scotia,-500000000.0,9M,30.0
CLP,Vanilla Outright,Scotia,-1000000000.0,9M,40.0
CLP,Vanilla Outright,Scotia,-1500000000.0,9M,45.0
CLP,Vanilla Outright,Scotia,-2000000000.0,9M,50.0
CLP,Vanilla Outright,Scotia,-20000000.0,1Y,12.0
CLP,Vanilla Outright,Scotia,-50000000.0,1Y,12.0
CLP,Vanilla Outright,Scotia,-100000000.0,1Y,12.0
CLP,Vanilla Outright,Scotia,-200000000.0,1Y,20.0
CLP,Vanilla Outright,Scotia,-500000000.0,1Y,30.0
CLP,Vanilla Outright,Scotia,-1000000000.0,1Y,40.0
CLP,Vanilla Outright,Scotia,-1500000000.0,1Y,45.0
CLP,Vanilla Outright,Scotia,-2000000000.0,1Y,50.0
CLP,Vanilla Outright,Scotia,-20000000.0,2Y,12.0
CLP,Vanilla Outright,Scotia,-50000000.0,2Y,12.0
CLP,Vanilla Outright,Scotia,-100000000.0,2Y,12.0
CLP,Vanilla Outright,Scotia,-200000000.0,2Y,20.0
CLP,Vanilla Outright,Scotia,-500000000.0,2Y,30.0
CLP,Vanilla Outright,Scotia,-1000000000.0,2Y,40.0
CLP,Vanilla Outright,Scotia,-1500000000.0,2Y,45.0
CLP,Vanilla Outright,Scotia,-2000000000.0,2Y,50.0
CLP,Vanilla Outright,Scotia,-20000000.0,5Y,12.0
CLP,Vanilla Outright,Scotia,-50000000.0,5Y,12.0
CLP,Vanilla Outright,Scotia,-100000000.0,5Y,12.0
CLP,Vanilla Outright,Scotia,-200000000.0,5Y,20.0
CLP,Vanilla Outright,Scotia,-500000000.0,5Y,30.0
CLP,Vanilla Outright,Scotia,-1000000000.0,5Y,40.0
CLP,Vanilla Outright,Scotia,-1500000000.0,5Y,45.0
CLP,Vanilla Outright,Scotia,-2000000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,20000000.0,6M,6.0
CLP,Vanilla Outright,JPM,50000000.0,6M,12.0
CLP,Vanilla Outright,JPM,100000000.0,6M,15.0
CLP,Vanilla Outright,JPM,200000000.0,6M,30.0
CLP,Vanilla Outright,JPM,500000000.0,6M,30.0
CLP,Vanilla Outright,JPM,1000000000.0,6M,30.0
CLP,Vanilla Outright,JPM,1500000000.0,6M,30.0
CLP,Vanilla Outright,JPM,2000000000.0,6M,30.0
CLP,Vanilla Outright,JPM,20000000.0,9M,8.0
CLP,Vanilla Outright,JPM,50000000.0,9M,14.0
CLP,Vanilla Outright,JPM,100000000.0,9M,17.0
CLP,Vanilla Outright,JPM,200000000.0,9M,34.0
CLP,Vanilla Outright,JPM,500000000.0,9M,34.0
CLP,Vanilla Outright,JPM,1000000000.0,9M,34.0
CLP,Vanilla Outright,JPM,1500000000.0,9M,34.0
CLP,Vanilla Outright,JPM,2000000000.0,9M,34.0
CLP,Vanilla Outright,JPM,20000000.0,1Y,10.0
CLP,Vanilla Outright,JPM,50000000.0,1Y,16.0
CLP,Vanilla Outright,JPM,100000000.0,1Y,20.0
CLP,Vanilla Outright,JPM,200000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,500000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,1000000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,1500000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,2000000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,20000000.0,2Y,12.0
CLP,Vanilla Outright,JPM,50000000.0,2Y,18.0
CLP,Vanilla Outright,JPM,100000000.0,2Y,22.0
CLP,Vanilla Outright,JPM,200000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,500000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,1000000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,1500000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,2000000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,20000000.0,5Y,15.0
CLP,Vanilla Outright,JPM,50000000.0,5Y,22.0
CLP,Vanilla Outright,JPM,100000000.0,5Y,25.0
CLP,Vanilla Outright,JPM,200000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,500000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,1000000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,1500000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,2000000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,-20000000.0,6M,6.0
CLP,Vanilla Outright,JPM,-50000000.0,6M,12.0
CLP,Vanilla Outright,JPM,-100000000.0,6M,15.0
CLP,Vanilla Outright,JPM,-200000000.0,6M,30.0
CLP,Vanilla Outright,JPM,-500000000.0,6M,30.0
CLP,Vanilla Outright,JPM,-1000000000.0,6M,30.0
CLP,Vanilla Outright,JPM,-1500000000.0,6M,30.0
CLP,Vanilla Outright,JPM,-2000000000.0,6M,30.0
CLP,Vanilla Outright,JPM,-20000000.0,9M,8.0
CLP,Vanilla Outright,JPM,-50000000.0,9M,14.0
CLP,Vanilla Outright,JPM,-100000000.0,9M,17.0
CLP,Vanilla Outright,JPM,-200000000.0,9M,34.0
CLP,Vanilla Outright,JPM,-500000000.0,9M,34.0
CLP,Vanilla Outright,JPM,-1000000000.0,9M,34.0
CLP,Vanilla Outright,JPM,-1500000000.0,9M,34.0
CLP,Vanilla Outright,JPM,-2000000000.0,9M,34.0
CLP,Vanilla Outright,JPM,-20000000.0,1Y,10.0
CLP,Vanilla Outright,JPM,-50000000.0,1Y,16.0
CLP,Vanilla Outright,JPM,-100000000.0,1Y,20.0
CLP,Vanilla Outright,JPM,-200000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,-500000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,-1000000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,-1500000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,-2000000000.0,1Y,40.0
CLP,Vanilla Outright,JPM,-20000000.0,2Y,12.0
CLP,Vanilla Outright,JPM,-50000000.0,2Y,18.0
CLP,Vanilla Outright,JPM,-100000000.0,2Y,22.0
CLP,Vanilla Outright,JPM,-200000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,-500000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,-1000000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,-1500000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,-2000000000.0,2Y,44.0
CLP,Vanilla Outright,JPM,-20000000.0,5Y,15.0
CLP,Vanilla Outright,JPM,-50000000.0,5Y,22.0
CLP,Vanilla Outright,JPM,-100000000.0,5Y,25.0
CLP,Vanilla Outright,JPM,-200000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,-500000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,-1000000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,-1500000000.0,5Y,50.0
CLP,Vanilla Outright,JPM,-2000000000.0,5Y,50.0
CLP,Vanilla Outright,SocGen,20000000.0,6M,15.0
CLP,Vanilla Outright,SocGen,50000000.0,6M,20.0
CLP,Vanilla Outright,SocGen,100000000.0,6M,30.0
CLP,Vanilla Outright,SocGen,200000000.0,6M,45.0
CLP,Vanilla Outright,SocGen,500000000.0,6M,55.0
CLP,Vanilla Outright,SocGen,1000000000.0,6M,75.0
CLP,Vanilla Outright,SocGen,1500000000.0,6M,80.0
CLP,Vanilla Outright,SocGen,2000000000.0,6M,85.0
CLP,Vanilla Outright,SocGen,20000000.0,9M,15.0
CLP,Vanilla Outright,SocGen,50000000.0,9M,20.0
CLP,Vanilla Outright,SocGen,100000000.0,9M,30.0
CLP,Vanilla Outright,SocGen,200000000.0,9M,45.0
CLP,Vanilla Outright,SocGen,500000000.0,9M,55.0
CLP,Vanilla Outright,SocGen,1000000000.0,9M,75.0
CLP,Vanilla Outright,SocGen,1500000000.0,9M,80.0
CLP,Vanilla Outright,SocGen,2000000000.0,9M,85.0
CLP,Vanilla Outright,SocGen,20000000.0,1Y,15.0
CLP,Vanilla Outright,SocGen,50000000.0,1Y,20.0
CLP,Vanilla Outright,SocGen,100000000.0,1Y,30.0
CLP,Vanilla Outright,SocGen,200000000.0,1Y,45.0
CLP,Vanilla Outright,SocGen,500000000.0,1Y,55.0
CLP,Vanilla Outright,SocGen,1000000000.0,1Y,75.0
CLP,Vanilla Outright,SocGen,1500000000.0,1Y,80.0
CLP,Vanilla Outright,SocGen,2000000000.0,1Y,85.0
CLP,Vanilla Outright,SocGen,20000000.0,2Y,15.0
CLP,Vanilla Outright,SocGen,50000000.0,2Y,20.0
CLP,Vanilla Outright,SocGen,100000000.0,2Y,30.0
CLP,Vanilla Outright,SocGen,200000000.0,2Y,45.0
CLP,Vanilla Outright,SocGen,500000000.0,2Y,55.0
CLP,Vanilla Outright,SocGen,1000000000.0,2Y,75.0
CLP,Vanilla Outright,SocGen,1500000000.0,2Y,80.0
CLP,Vanilla Outright,SocGen,2000000000.0,2Y,85.0
CLP,Vanilla Outright,SocGen,20000000.0,5Y,15.0
CLP,Vanilla Outright,SocGen,50000000.0,5Y,20.0
CLP,Vanilla Outright,SocGen,100000000.0,5Y,30.0
CLP,Vanilla Outright,SocGen,200000000.0,5Y,45.0
CLP,Vanilla Outright,SocGen,500000000.0,5Y,55.0
CLP,Vanilla Outright,SocGen,1000000000.0,5Y,75.0
CLP,Vanilla Outright,SocGen,1500000000.0,5Y,80.0
CLP,Vanilla Outright,SocGen,2000000000.0,5Y,85.0
CLP,Vanilla Outright,SocGen,-20000000.0,6M,15.0
CLP,Vanilla Outright,SocGen,-50000000.0,6M,20.0
CLP,Vanilla Outright,SocGen,-100000000.0,6M,30.0
CLP,Vanilla Outright,SocGen,-200000000.0,6M,45.0
CLP,Vanilla Outright,SocGen,-500000000.0,6M,55.0
CLP,Vanilla Outright,SocGen,-1000000000.0,6M,75.0
CLP,Vanilla Outright,SocGen,-1500000000.0,6M,80.0
CLP,Vanilla Outright,SocGen,-2000000000.0,6M,85.0
CLP,Vanilla Outright,SocGen,-20000000.0,9M,15.0
CLP,Vanilla Outright,SocGen,-50000000.0,9M,20.0
CLP,Vanilla Outright,SocGen,-100000000.0,9M,30.0
CLP,Vanilla Outright,SocGen,-200000000.0,9M,45.0
CLP,Vanilla Outright,SocGen,-500000000.0,9M,55.0
CLP,Vanilla Outright,SocGen,-1000000000.0,9M,75.0
CLP,Vanilla Outright,SocGen,-1500000000.0,9M,80.0
CLP,Vanilla Outright,SocGen,-2000000000.0,9M,85.0
CLP,Vanilla Outright,SocGen,-20000000.0,1Y,15.0
CLP,Vanilla Outright,SocGen,-50000000.0,1Y,20.0
CLP,Vanilla Outright,SocGen,-100000000.0,1Y,30.0
CLP,Vanilla Outright,SocGen,-200000000.0,1Y,45.0
CLP,Vanilla Outright,SocGen,-500000000.0,1Y,55.0
CLP,Vanilla Outright,SocGen,-1000000000.0,1Y,75.0
CLP,Vanilla Outright,SocGen,-1500000000.0,1Y,80.0
CLP,Vanilla Outright,SocGen,-2000000000.0,1Y,85.0
CLP,Vanilla Outright,SocGen,-20000000.0,2Y,15.0
CLP,Vanilla Outright,SocGen,-50000000.0,2Y,20.0
CLP,Vanilla Outright,SocGen,-100000000.0,2Y,30.0
CLP,Vanilla Outright,SocGen,-200000000.0,2Y,45.0
CLP,Vanilla Outright,SocGen,-500000000.0,2Y,55.0
CLP,Vanilla Outright,SocGen,-1000000000.0,2Y,75.0
CLP,Vanilla Outright,SocGen,-1500000000.0,2Y,80.0
CLP,Vanilla Outright,SocGen,-2000000000.0,2Y,85.0
CLP,Vanilla Outright,SocGen,-20000000.0,5Y,15.0
CLP,Vanilla Outright,SocGen,-50000000.0,5Y,20.0
CLP,Vanilla Outright,SocGen,-100000000.0,5Y,30.0
CLP,Vanilla Outright,SocGen,-200000000.0,5Y,45.0
CLP,Vanilla Outright,SocGen,-500000000.0,5Y,55.0
CLP,Vanilla Outright,SocGen,-1000000000.0,5Y,75.0
CLP,Vanilla Outright,SocGen,-1500000000.0,5Y,80.0
CLP,Vanilla Outright,SocGen,-2000000000.0,5Y,85.0
CLP,Vanilla Outright,Barclays,20000000.0,6M,12.5
CLP,Vanilla Outright,Barclays,50000000.0,6M,20.0
CLP,Vanilla Outright,Barclays,100000000.0,6M,40.0
CLP,Vanilla Outright,Barclays,200000000.0,6M,50.0
CLP,Vanilla Outright,Barclays,500000000.0,6M,100.0
CLP,Vanilla Outright,Barclays,1000000000.0,6M,250.0
CLP,Vanilla Outright,Barclays,1500000000.0,6M,350.0
CLP,Vanilla Outright,Barclays,2000000000.0,6M,500.0
CLP,Vanilla Outright,Barclays,20000000.0,9M,12.5
CLP,Vanilla Outright,Barclays,50000000.0,9M,20.0
CLP,Vanilla Outright,Barclays,100000000.0,9M,40.0
CLP,Vanilla Outright,Barclays,200000000.0,9M,50.0
CLP,Vanilla Outright,Barclays,500000000.0,9M,100.0
CLP,Vanilla Outright,Barclays,1000000000.0,9M,250.0
CLP,Vanilla Outright,Barclays,1500000000.0,9M,350.0
CLP,Vanilla Outright,Barclays,2000000000.0,9M,500.0
CLP,Vanilla Outright,Barclays,20000000.0,1Y,12.5
CLP,Vanilla Outright,Barclays,50000000.0,1Y,20.0
CLP,Vanilla Outright,Barclays,100000000.0,1Y,40.0
CLP,Vanilla Outright,Barclays,200000000.0,1Y,50.0
CLP,Vanilla Outright,Barclays,500000000.0,1Y,100.0
CLP,Vanilla Outright,Barclays,1000000000.0,1Y,250.0
CLP,Vanilla Outright,Barclays,1500000000.0,1Y,350.0
CLP,Vanilla Outright,Barclays,2000000000.0,1Y,500.0
CLP,Vanilla Outright,Barclays,20000000.0,2Y,12.5
CLP,Vanilla Outright,Barclays,50000000.0,2Y,20.0
CLP,Vanilla Outright,Barclays,100000000.0,2Y,40.0
CLP,Vanilla Outright,Barclays,200000000.0,2Y,50.0
CLP,Vanilla Outright,Barclays,500000000.0,2Y,100.0
CLP,Vanilla Outright,Barclays,1000000000.0,2Y,250.0
CLP,Vanilla Outright,Barclays,1500000000.0,2Y,350.0
CLP,Vanilla Outright,Barclays,2000000000.0,2Y,500.0
CLP,Vanilla Outright,Barclays,20000000.0,5Y,12.5
CLP,Vanilla Outright,Barclays,50000000.0,5Y,20.0
CLP,Vanilla Outright,Barclays,100000000.0,5Y,40.0
CLP,Vanilla Outright,Barclays,200000000.0,5Y,50.0
CLP,Vanilla Outright,Barclays,500000000.0,5Y,100.0
CLP,Vanilla Outright,Barclays,1000000000.0,5Y,250.0
CLP,Vanilla Outright,Barclays,1500000000.0,5Y,350.0
CLP,Vanilla Outright,Barclays,2000000000.0,5Y,500.0
CLP,Vanilla Outright,Barclays,-20000000.0,6M,12.5
CLP,Vanilla Outright,Barclays,-50000000.0,6M,20.0
CLP,Vanilla Outright,Barclays,-100000000.0,6M,40.0
CLP,Vanilla Outright,Barclays,-200000000.0,6M,50.0
CLP,Vanilla Outright,Barclays,-500000000.0,6M,100.0
CLP,Vanilla Outright,Barclays,-1000000000.0,6M,250.0
CLP,Vanilla Outright,Barclays,-1500000000.0,6M,350.0
CLP,Vanilla Outright,Barclays,-2000000000.0,6M,500.0
CLP,Vanilla Outright,Barclays,-20000000.0,9M,12.5
CLP,Vanilla Outright,Barclays,-50000000.0,9M,20.0
CLP,Vanilla Outright,Barclays,-100000000.0,9M,40.0
CLP,Vanilla Outright,Barclays,-200000000.0,9M,50.0
CLP,Vanilla Outright,Barclays,-500000000.0,9M,100.0
CLP,Vanilla Outright,Barclays,-1000000000.0,9M,250.0
CLP,Vanilla Outright,Barclays,-1500000000.0,9M,350.0
CLP,Vanilla Outright,Barclays,-2000000000.0,9M,500.0
CLP,Vanilla Outright,Barclays,-20000000.0,1Y,12.5
CLP,Vanilla Outright,Barclays,-50000000.0,1Y,20.0
CLP,Vanilla Outright,Barclays,-100000000.0,1Y,40.0
CLP,Vanilla Outright,Barclays,-200000000.0,1Y,50.0
CLP,Vanilla Outright,Barclays,-500000000.0,1Y,100.0
CLP,Vanilla Outright,Barclays,-1000000000.0,1Y,250.0
CLP,Vanilla Outright,Barclays,-1500000000.0,1Y,350.0
CLP,Vanilla Outright,Barclays,-2000000000.0,1Y,500.0
CLP,Vanilla Outright,Barclays,-20000000.0,2Y,12.5
CLP,Vanilla Outright,Barclays,-50000000.0,2Y,20.0
CLP,Vanilla Outright,Barclays,-100000000.0,2Y,40.0
CLP,Vanilla Outright,Barclays,-200000000.0,2Y,50.0
CLP,Vanilla Outright,Barclays,-500000000.0,2Y,100.0
CLP,Vanilla Outright,Barclays,-1000000000.0,2Y,250.0
CLP,Vanilla Outright,Barclays,-1500000000.0,2Y,350.0
CLP,Vanilla Outright,Barclays,-2000000000.0,2Y,500.0
CLP,Vanilla Outright,Barclays,-20000000.0,5Y,12.5
CLP,Vanilla Outright,Barclays,-50000000.0,5Y,20.0
CLP,Vanilla Outright,Barclays,-100000000.0,5Y,40.0
CLP,Vanilla Outright,Barclays,-200000000.0,5Y,50.0
CLP,Vanilla Outright,Barclays,-500000000.0,5Y,100.0
CLP,Vanilla Outright,Barclays,-1000000000.0,5Y,250.0
CLP,Vanilla Outright,Barclays,-1500000000.0,5Y,350.0
CLP,Vanilla Outright,Barclays,-2000000000.0,5Y,500.0
CLP,Vanilla Outright,RBC,20000000.0,6M,
CLP,Vanilla Outright,RBC,50000000.0,6M,
CLP,Vanilla Outright,RBC,100000000.0,6M,
CLP,Vanilla Outright,RBC,200000000.0,6M,
CLP,Vanilla Outright,RBC,500000000.0,6M,
CLP,Vanilla Outright,RBC,1000000000.0,6M,
CLP,Vanilla Outright,RBC,1500000000.0,6M,
CLP,Vanilla Outright,RBC,2000000000.0,6M,
CLP,Vanilla Outright,RBC,20000000.0,9M,
CLP,Vanilla Outright,RBC,50000000.0,9M,
CLP,Vanilla Outright,RBC,100000000.0,9M,
CLP,Vanilla Outright,RBC,200000000.0,9M,
CLP,Vanilla Outright,RBC,500000000.0,9M,
CLP,Vanilla Outright,RBC,1000000000.0,9M,
CLP,Vanilla Outright,RBC,1500000000.0,9M,
CLP,Vanilla Outright,RBC,2000000000.0,9M,
CLP,Vanilla Outright,RBC,20000000.0,1Y,
CLP,Vanilla Outright,RBC,50000000.0,1Y,
CLP,Vanilla Outright,RBC,100000000.0,1Y,
CLP,Vanilla Outright,RBC,200000000.0,1Y,
CLP,Vanilla Outright,RBC,500000000.0,1Y,
CLP,Vanilla Outright,RBC,1000000000.0,1Y,
CLP,Vanilla Outright,RBC,1500000000.0,1Y,
CLP,Vanilla Outright,RBC,2000000000.0,1Y,
CLP,Vanilla Outright,RBC,20000000.0,2Y,
CLP,Vanilla Outright,RBC,50000000.0,2Y,
CLP,Vanilla Outright,RBC,100000000.0,2Y,
CLP,Vanilla Outright,RBC,200000000.0,2Y,
CLP,Vanilla Outright,RBC,500000000.0,2Y,
CLP,Vanilla Outright,RBC,1000000000.0,2Y,
CLP,Vanilla Outright,RBC,1500000000.0,2Y,
CLP,Vanilla Outright,RBC,2000000000.0,2Y,
CLP,Vanilla Outright,RBC,20000000.0,5Y,
CLP,Vanilla Outright,RBC,50000000.0,5Y,
CLP,Vanilla Outright,RBC,100000000.0,5Y,
CLP,Vanilla Outright,RBC,200000000.0,5Y,
CLP,Vanilla Outright,RBC,500000000.0,5Y,
CLP,Vanilla Outright,RBC,1000000000.0,5Y,
CLP,Vanilla Outright,RBC,1500000000.0,5Y,
CLP,Vanilla Outright,RBC,2000000000.0,5Y,
CLP,Vanilla Outright,RBC,-20000000.0,6M,
CLP,Vanilla Outright,RBC,-50000000.0,6M,
CLP,Vanilla Outright,RBC,-100000000.0,6M,
CLP,Vanilla Outright,RBC,-200000000.0,6M,
CLP,Vanilla Outright,RBC,-500000000.0,6M,
CLP,Vanilla Outright,RBC,-1000000000.0,6M,
CLP,Vanilla Outright,RBC,-1500000000.0,6M,
CLP,Vanilla Outright,RBC,-2000000000.0,6M,
CLP,Vanilla Outright,RBC,-20000000.0,9M,
CLP,Vanilla Outright,RBC,-50000000.0,9M,
CLP,Vanilla Outright,RBC,-100000000.0,9M,
CLP,Vanilla Outright,RBC,-200000000.0,9M,
CLP,Vanilla Outright,RBC,-500000000.0,9M,
CLP,Vanilla Outright,RBC,-1000000000.0,9M,
CLP,Vanilla Outright,RBC,-1500000000.0,9M,
CLP,Vanilla Outright,RBC,-2000000000.0,9M,
CLP,Vanilla Outright,RBC,-20000000.0,1Y,
CLP,Vanilla Outright,RBC,-50000000.0,1Y,
CLP,Vanilla Outright,RBC,-100000000.0,1Y,
CLP,Vanilla Outright,RBC,-200000000.0,1Y,
CLP,Vanilla Outright,RBC,-500000000.0,1Y,
CLP,Vanilla Outright,RBC,-1000000000.0,1Y,
CLP,Vanilla Outright,RBC,-1500000000.0,1Y,
CLP,Vanilla Outright,RBC,-2000000000.0,1Y,
CLP,Vanilla Outright,RBC,-20000000.0,2Y,
CLP,Vanilla Outright,RBC,-50000000.0,2Y,
CLP,Vanilla Outright,RBC,-100000000.0,2Y,
CLP,Vanilla Outright,RBC,-200000000.0,2Y,
CLP,Vanilla Outright,RBC,-500000000.0,2Y,
CLP,Vanilla Outright,RBC,-1000000000.0,2Y,
CLP,Vanilla Outright,RBC,-1500000000.0,2Y,
CLP,Vanilla Outright,RBC,-2000000000.0,2Y,
CLP,Vanilla Outright,RBC,-20000000.0,5Y,
CLP,Vanilla Outright,RBC,-50000000.0,5Y,
CLP,Vanilla Outright,RBC,-100000000.0,5Y,
CLP,Vanilla Outright,RBC,-200000000.0,5Y,
CLP,Vanilla Outright,RBC,-500000000.0,5Y,
CLP,Vanilla Outright,RBC,-1000000000.0,5Y,
CLP,Vanilla Outright,RBC,-1500000000.0,5Y,
CLP,Vanilla Outright,RBC,-2000000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,20000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,50000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,100000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,200000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,500000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,1000000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,1500000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,2000000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,20000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,50000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,100000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,200000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,500000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,1000000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,1500000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,2000000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,20000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,50000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,100000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,200000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,500000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,1000000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,1500000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,2000000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,20000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,50000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,100000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,200000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,500000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,1000000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,1500000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,2000000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,20000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,50000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,100000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,200000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,500000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,1000000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,1500000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,2000000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-20000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-50000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-100000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-200000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-500000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-1000000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-1500000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-2000000000.0,6M,
CLP,Vanilla Outright,Credit Agricole,-20000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-50000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-100000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-200000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-500000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-1000000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-1500000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-2000000000.0,9M,
CLP,Vanilla Outright,Credit Agricole,-20000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-50000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-100000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-200000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-500000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-1000000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-1500000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-2000000000.0,1Y,
CLP,Vanilla Outright,Credit Agricole,-20000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-50000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-100000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-200000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-500000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-1000000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-1500000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-2000000000.0,2Y,
CLP,Vanilla Outright,Credit Agricole,-20000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-50000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-100000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-200000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-500000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-1000000000.0,5Y,
CLP,Vanilla Outright,Credit Agricole,-1500000000.0,5Y,
