CCY,TradeType,Firm,Size,Tenor,Spread
ZAR,Vanilla Outright,RABO,4000000.0,1Y,
ZAR,Vanilla Outright,RABO,10000000.0,1Y,
ZAR,Vanilla Outright,RABO,20000000.0,1Y,
ZAR,Vanilla Outright,RABO,400000.0,2Y,
ZAR,Vanilla Outright,RABO,1000000.0,2Y,
ZAR,Vanilla Outright,RABO,2000000.0,2Y,
ZAR,Vanilla Outright,RABO,4000000.0,2Y,
ZAR,Vanilla Outright,RABO,10000000.0,2Y,
ZAR,Vanilla Outright,RABO,20000000.0,2Y,
ZAR,Vanilla Outright,RABO,400000.0,5Y,
ZAR,Vanilla Outright,RABO,1000000.0,5Y,
ZAR,Vanilla Outright,RABO,2000000.0,5Y,
ZAR,Vanilla Outright,RABO,4000000.0,5Y,
ZAR,Vanilla Outright,RABO,10000000.0,5Y,
ZAR,Vanilla Outright,RABO,20000000.0,5Y,
ZAR,Vanilla Outright,RABO,400000.0,10Y,
ZAR,Vanilla Outright,RABO,1000000.0,10Y,
ZAR,Vanilla Outright,RABO,2000000.0,10Y,
ZAR,Vanilla Outright,RABO,4000000.0,10Y,
ZAR,Vanilla Outright,RABO,10000000.0,10Y,
ZAR,Vanilla Outright,RABO,20000000.0,10Y,
ZAR,Vanilla Outright,RABO,-400000.0,1Y,
ZAR,Vanilla Outright,RABO,-1000000.0,1Y,
ZAR,Vanilla Outright,RABO,-2000000.0,1Y,
ZAR,Vanilla Outright,RABO,-4000000.0,1Y,
ZAR,Vanilla Outright,RABO,-10000000.0,1Y,
ZAR,Vanilla Outright,RABO,-20000000.0,1Y,
ZAR,Vanilla Outright,RABO,-400000.0,2Y,
ZAR,Vanilla Outright,RABO,-1000000.0,2Y,
ZAR,Vanilla Outright,RABO,-2000000.0,2Y,
ZAR,Vanilla Outright,RABO,-4000000.0,2Y,
ZAR,Vanilla Outright,RABO,-10000000.0,2Y,
ZAR,Vanilla Outright,RABO,-20000000.0,2Y,
ZAR,Vanilla Outright,RABO,-400000.0,5Y,
ZAR,Vanilla Outright,RABO,-1000000.0,5Y,
ZAR,Vanilla Outright,RABO,-2000000.0,5Y,
ZAR,Vanilla Outright,RABO,-4000000.0,5Y,
ZAR,Vanilla Outright,RABO,-10000000.0,5Y,
ZAR,Vanilla Outright,RABO,-20000000.0,5Y,
ZAR,Vanilla Outright,RABO,-400000.0,10Y,
ZAR,Vanilla Outright,RABO,-1000000.0,10Y,
