CCY,TradeType,Firm,Size,Tenor,Spread
CAD,Vanilla Outright,JPM,2000000.0,10Y,7.5
CAD,Vanilla Outright,JPM,5000000.0,10Y,15.0
CAD,Vanilla Outright,JPM,10000000.0,10Y,30.0
CAD,Vanilla Outright,JPM,200000.0,30Y,2.5
CAD,Vanilla Outright,JPM,500000.0,30Y,3.5
CAD,Vanilla Outright,JPM,1000000.0,30Y,6.0
CAD,Vanilla Outright,JPM,2000000.0,30Y,10.0
CAD,Vanilla Outright,JPM,5000000.0,30Y,20.0
CAD,Vanilla Outright,JPM,10000000.0,30Y,40.0
CAD,Vanilla Outright,JPM,-200000.0,1Y,1.0
CAD,Vanilla Outright,JPM,-500000.0,1Y,1.5
CAD,Vanilla Outright,JPM,-1000000.0,1Y,3.0
CAD,Vanilla Outright,JPM,-2000000.0,1Y,4.0
CAD,Vanilla Outright,JPM,-5000000.0,1Y,6.0
CAD,Vanilla Outright,JPM,-10000000.0,1Y,10.0
CAD,Vanilla Outright,JPM,-200000.0,2Y,1.0
CAD,Vanilla Outright,JPM,-500000.0,2Y,2.0
CAD,Vanilla Outright,JPM,-1000000.0,2Y,3.5
CAD,Vanilla Outright,JPM,-2000000.0,2Y,5.5
CAD,Vanilla Outright,JPM,-5000000.0,2Y,8.0
CAD,Vanilla Outright,JPM,-10000000.0,2Y,15.0
CAD,Vanilla Outright,JPM,-200000.0,5Y,1.5
CAD,Vanilla Outright,JPM,-500000.0,5Y,2.5
CAD,Vanilla Outright,JPM,-1000000.0,5Y,4.5
CAD,Vanilla Outright,JPM,-2000000.0,5Y,7.0
CAD,Vanilla Outright,JPM,-5000000.0,5Y,10.0
CAD,Vanilla Outright,JPM,-10000000.0,5Y,20.0
CAD,Vanilla Outright,JPM,-200000.0,10Y,1.75
CAD,Vanilla Outright,JPM,-500000.0,10Y,3.0
CAD,Vanilla Outright,JPM,-1000000.0,10Y,5.0
CAD,Vanilla Outright,JPM,-2000000.0,10Y,7.5
CAD,Vanilla Outright,JPM,-5000000.0,10Y,15.0
CAD,Vanilla Outright,JPM,-10000000.0,10Y,30.0
CAD,Vanilla Outright,JPM,-200000.0,30Y,2.5
CAD,Vanilla Outright,JPM,-500000.0,30Y,3.5
CAD,Vanilla Outright,JPM,-1000000.0,30Y,6.0
CAD,Vanilla Outright,JPM,-2000000.0,30Y,10.0
CAD,Vanilla Outright,JPM,-5000000.0,30Y,20.0
CAD,Vanilla Outright,JPM,-10000000.0,30Y,40.0
CAD,Vanilla Outright,SocGen,200000.0,1Y,3.0
CAD,Vanilla Outright,SocGen,500000.0,1Y,4.0
CAD,Vanilla Outright,SocGen,1000000.0,1Y,8.0
CAD,Vanilla Outright,SocGen,2000000.0,1Y,12.0
CAD,Vanilla Outright,SocGen,5000000.0,1Y,25.0
CAD,Vanilla Outright,SocGen,10000000.0,1Y,50.0
CAD,Vanilla Outright,SocGen,200000.0,2Y,3.0
CAD,Vanilla Outright,SocGen,500000.0,2Y,4.0
CAD,Vanilla Outright,SocGen,1000000.0,2Y,8.0
CAD,Vanilla Outright,SocGen,2000000.0,2Y,12.0
CAD,Vanilla Outright,SocGen,5000000.0,2Y,25.0
CAD,Vanilla Outright,SocGen,10000000.0,2Y,50.0
CAD,Vanilla Outright,SocGen,200000.0,5Y,3.0
CAD,Vanilla Outright,SocGen,500000.0,5Y,4.0
CAD,Vanilla Outright,SocGen,1000000.0,5Y,8.0
CAD,Vanilla Outright,SocGen,2000000.0,5Y,12.0
CAD,Vanilla Outright,SocGen,5000000.0,5Y,25.0
CAD,Vanilla Outright,SocGen,10000000.0,5Y,50.0
CAD,Vanilla Outright,SocGen,200000.0,10Y,3.0
CAD,Vanilla Outright,SocGen,500000.0,10Y,4.0
CAD,Vanilla Outright,SocGen,1000000.0,10Y,8.0
CAD,Vanilla Outright,SocGen,2000000.0,10Y,12.0
CAD,Vanilla Outright,SocGen,5000000.0,10Y,25.0
CAD,Vanilla Outright,SocGen,10000000.0,10Y,50.0
CAD,Vanilla Outright,SocGen,200000.0,30Y,6.0
CAD,Vanilla Outright,SocGen,500000.0,30Y,8.0
CAD,Vanilla Outright,SocGen,1000000.0,30Y,16.0
CAD,Vanilla Outright,SocGen,2000000.0,30Y,24.0
CAD,Vanilla Outright,SocGen,5000000.0,30Y,50.0
CAD,Vanilla Outright,SocGen,10000000.0,30Y,100.0
CAD,Vanilla Outright,SocGen,-200000.0,1Y,3.0
CAD,Vanilla Outright,SocGen,-500000.0,1Y,4.0
CAD,Vanilla Outright,SocGen,-1000000.0,1Y,8.0
CAD,Vanilla Outright,SocGen,-2000000.0,1Y,12.0
CAD,Vanilla Outright,SocGen,-5000000.0,1Y,25.0
CAD,Vanilla Outright,SocGen,-10000000.0,1Y,50.0
CAD,Vanilla Outright,SocGen,-200000.0,2Y,3.0
CAD,Vanilla Outright,SocGen,-500000.0,2Y,4.0
CAD,Vanilla Outright,SocGen,-1000000.0,2Y,8.0
CAD,Vanilla Outright,SocGen,-2000000.0,2Y,12.0
CAD,Vanilla Outright,SocGen,-5000000.0,2Y,25.0
CAD,Vanilla Outright,SocGen,-10000000.0,2Y,50.0
CAD,Vanilla Outright,SocGen,-200000.0,5Y,3.0
CAD,Vanilla Outright,SocGen,-500000.0,5Y,4.0
CAD,Vanilla Outright,SocGen,-1000000.0,5Y,8.0
CAD,Vanilla Outright,SocGen,-2000000.0,5Y,12.0
CAD,Vanilla Outright,SocGen,-5000000.0,5Y,25.0
CAD,Vanilla Outright,SocGen,-10000000.0,5Y,50.0
CAD,Vanilla Outright,SocGen,-200000.0,10Y,3.0
CAD,Vanilla Outright,SocGen,-500000.0,10Y,4.0
CAD,Vanilla Outright,SocGen,-1000000.0,10Y,8.0
CAD,Vanilla Outright,SocGen,-2000000.0,10Y,12.0
CAD,Vanilla Outright,SocGen,-5000000.0,10Y,25.0
CAD,Vanilla Outright,SocGen,-10000000.0,10Y,50.0
CAD,Vanilla Outright,SocGen,-200000.0,30Y,6.0
CAD,Vanilla Outright,SocGen,-500000.0,30Y,8.0
CAD,Vanilla Outright,SocGen,-1000000.0,30Y,16.0
CAD,Vanilla Outright,SocGen,-2000000.0,30Y,24.0
CAD,Vanilla Outright,SocGen,-5000000.0,30Y,50.0
CAD,Vanilla Outright,SocGen,-10000000.0,30Y,100.0
CAD,Vanilla Outright,Barclays,200000.0,1Y,
CAD,Vanilla Outright,Barclays,500000.0,1Y,
CAD,Vanilla Outright,Barclays,1000000.0,1Y,
CAD,Vanilla Outright,Barclays,2000000.0,1Y,
CAD,Vanilla Outright,Barclays,5000000.0,1Y,
CAD,Vanilla Outright,Barclays,10000000.0,1Y,
CAD,Vanilla Outright,Barclays,200000.0,2Y,
CAD,Vanilla Outright,Barclays,500000.0,2Y,
CAD,Vanilla Outright,Barclays,1000000.0,2Y,
CAD,Vanilla Outright,Barclays,2000000.0,2Y,
CAD,Vanilla Outright,Barclays,5000000.0,2Y,
CAD,Vanilla Outright,Barclays,10000000.0,2Y,
CAD,Vanilla Outright,Barclays,200000.0,5Y,
CAD,Vanilla Outright,Barclays,500000.0,5Y,
CAD,Vanilla Outright,Barclays,1000000.0,5Y,
CAD,Vanilla Outright,Barclays,2000000.0,5Y,
CAD,Vanilla Outright,Barclays,5000000.0,5Y,
CAD,Vanilla Outright,Barclays,10000000.0,5Y,
CAD,Vanilla Outright,Barclays,200000.0,10Y,
CAD,Vanilla Outright,Barclays,500000.0,10Y,
CAD,Vanilla Outright,Barclays,1000000.0,10Y,
CAD,Vanilla Outright,Barclays,2000000.0,10Y,
CAD,Vanilla Outright,Barclays,5000000.0,10Y,
CAD,Vanilla Outright,Barclays,10000000.0,10Y,
CAD,Vanilla Outright,Barclays,200000.0,30Y,
CAD,Vanilla Outright,Barclays,500000.0,30Y,
CAD,Vanilla Outright,Barclays,1000000.0,30Y,
CAD,Vanilla Outright,Barclays,2000000.0,30Y,
CAD,Vanilla Outright,Barclays,5000000.0,30Y,
CAD,Vanilla Outright,Barclays,10000000.0,30Y,
CAD,Vanilla Outright,Barclays,-200000.0,1Y,
CAD,Vanilla Outright,Barclays,-500000.0,1Y,
CAD,Vanilla Outright,Barclays,-1000000.0,1Y,
CAD,Vanilla Outright,Barclays,-2000000.0,1Y,
CAD,Vanilla Outright,Barclays,-5000000.0,1Y,
CAD,Vanilla Outright,Barclays,-10000000.0,1Y,
CAD,Vanilla Outright,Barclays,-200000.0,2Y,
CAD,Vanilla Outright,Barclays,-500000.0,2Y,
CAD,Vanilla Outright,Barclays,-1000000.0,2Y,
CAD,Vanilla Outright,Barclays,-2000000.0,2Y,
CAD,Vanilla Outright,Barclays,-5000000.0,2Y,
CAD,Vanilla Outright,Barclays,-10000000.0,2Y,
CAD,Vanilla Outright,Barclays,-200000.0,5Y,
CAD,Vanilla Outright,Barclays,-500000.0,5Y,
CAD,Vanilla Outright,Barclays,-1000000.0,5Y,
CAD,Vanilla Outright,Barclays,-2000000.0,5Y,
CAD,Vanilla Outright,Barclays,-5000000.0,5Y,
CAD,Vanilla Outright,Barclays,-10000000.0,5Y,
CAD,Vanilla Outright,Barclays,-200000.0,10Y,
CAD,Vanilla Outright,Barclays,-500000.0,10Y,
CAD,Vanilla Outright,Barclays,-1000000.0,10Y,
CAD,Vanilla Outright,Barclays,-2000000.0,10Y,
CAD,Vanilla Outright,Barclays,-5000000.0,10Y,
CAD,Vanilla Outright,Barclays,-10000000.0,10Y,
CAD,Vanilla Outright,Barclays,-200000.0,30Y,
CAD,Vanilla Outright,Barclays,-500000.0,30Y,
CAD,Vanilla Outright,Barclays,-1000000.0,30Y,
CAD,Vanilla Outright,Barclays,-2000000.0,30Y,
CAD,Vanilla Outright,Barclays,-5000000.0,30Y,
CAD,Vanilla Outright,Barclays,-10000000.0,30Y,
CAD,Vanilla Outright,RBC,200000.0,1Y,2.25
CAD,Vanilla Outright,RBC,500000.0,1Y,3.25
CAD,Vanilla Outright,RBC,1000000.0,1Y,7.25
CAD,Vanilla Outright,RBC,2000000.0,1Y,10.5
CAD,Vanilla Outright,RBC,5000000.0,1Y,15.75
CAD,Vanilla Outright,RBC,10000000.0,1Y,21.0
CAD,Vanilla Outright,RBC,200000.0,2Y,2.25
CAD,Vanilla Outright,RBC,500000.0,2Y,3.25
CAD,Vanilla Outright,RBC,1000000.0,2Y,7.25
CAD,Vanilla Outright,RBC,2000000.0,2Y,10.5
CAD,Vanilla Outright,RBC,5000000.0,2Y,15.75
CAD,Vanilla Outright,RBC,10000000.0,2Y,21.0
CAD,Vanilla Outright,RBC,200000.0,5Y,2.25
CAD,Vanilla Outright,RBC,500000.0,5Y,3.25
CAD,Vanilla Outright,RBC,1000000.0,5Y,7.25
CAD,Vanilla Outright,RBC,2000000.0,5Y,10.5
CAD,Vanilla Outright,RBC,5000000.0,5Y,15.75
CAD,Vanilla Outright,RBC,10000000.0,5Y,21.0
CAD,Vanilla Outright,RBC,200000.0,10Y,2.25
CAD,Vanilla Outright,RBC,500000.0,10Y,3.25
CAD,Vanilla Outright,RBC,1000000.0,10Y,7.25
CAD,Vanilla Outright,RBC,2000000.0,10Y,10.5
CAD,Vanilla Outright,RBC,5000000.0,10Y,15.75
CAD,Vanilla Outright,RBC,10000000.0,10Y,21.0
CAD,Vanilla Outright,RBC,200000.0,30Y,2.75
CAD,Vanilla Outright,RBC,500000.0,30Y,6.5
CAD,Vanilla Outright,RBC,1000000.0,30Y,8.5
CAD,Vanilla Outright,RBC,2000000.0,30Y,16.0
CAD,Vanilla Outright,RBC,5000000.0,30Y,21.0
CAD,Vanilla Outright,RBC,10000000.0,30Y,26.25
CAD,Vanilla Outright,RBC,-200000.0,1Y,1.25
CAD,Vanilla Outright,RBC,-500000.0,1Y,1.75
CAD,Vanilla Outright,RBC,-1000000.0,1Y,3.75
CAD,Vanilla Outright,RBC,-2000000.0,1Y,5.25
CAD,Vanilla Outright,RBC,-5000000.0,1Y,8.0
CAD,Vanilla Outright,RBC,-10000000.0,1Y,10.5
CAD,Vanilla Outright,RBC,-200000.0,2Y,1.25
CAD,Vanilla Outright,RBC,-500000.0,2Y,1.75
CAD,Vanilla Outright,RBC,-1000000.0,2Y,3.75
CAD,Vanilla Outright,RBC,-2000000.0,2Y,5.25
CAD,Vanilla Outright,RBC,-5000000.0,2Y,8.0
CAD,Vanilla Outright,RBC,-10000000.0,2Y,10.5
CAD,Vanilla Outright,RBC,-200000.0,5Y,1.25
CAD,Vanilla Outright,RBC,-500000.0,5Y,1.75
CAD,Vanilla Outright,RBC,-1000000.0,5Y,3.75
CAD,Vanilla Outright,RBC,-2000000.0,5Y,5.25
CAD,Vanilla Outright,RBC,-5000000.0,5Y,8.0
CAD,Vanilla Outright,RBC,-10000000.0,5Y,10.5
CAD,Vanilla Outright,RBC,-200000.0,10Y,1.25
CAD,Vanilla Outright,RBC,-500000.0,10Y,1.75
CAD,Vanilla Outright,RBC,-1000000.0,10Y,3.75
CAD,Vanilla Outright,RBC,-2000000.0,10Y,5.25
CAD,Vanilla Outright,RBC,-5000000.0,10Y,8.0
CAD,Vanilla Outright,RBC,-10000000.0,10Y,10.5
CAD,Vanilla Outright,RBC,-200000.0,30Y,1.5
CAD,Vanilla Outright,RBC,-500000.0,30Y,3.25
CAD,Vanilla Outright,RBC,-1000000.0,30Y,4.25
CAD,Vanilla Outright,RBC,-2000000.0,30Y,8.0
CAD,Vanilla Outright,RBC,-5000000.0,30Y,10.5
CAD,Vanilla Outright,RBC,-10000000.0,30Y,13.25
CAD,Vanilla Outright,Credit Agricole,200000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,500000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,1000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,2000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,5000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,10000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,200000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,500000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,1000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,2000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,5000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,10000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,200000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,500000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,1000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,2000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,5000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,10000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,200000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,500000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,1000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,2000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,5000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,10000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,200000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,500000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,1000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,2000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,5000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,10000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,-200000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,-500000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,-1000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,-2000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,-5000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,-10000000.0,1Y,
CAD,Vanilla Outright,Credit Agricole,-200000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,-500000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,-1000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,-2000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,-5000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,-10000000.0,2Y,
CAD,Vanilla Outright,Credit Agricole,-200000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,-500000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,-1000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,-2000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,-5000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,-10000000.0,5Y,
CAD,Vanilla Outright,Credit Agricole,-200000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,-500000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,-1000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,-2000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,-5000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,-10000000.0,10Y,
CAD,Vanilla Outright,Credit Agricole,-200000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,-500000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,-1000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,-2000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,-5000000.0,30Y,
CAD,Vanilla Outright,Credit Agricole,-10000000.0,30Y,
CAD,Vanilla Outright,Santander,200000.0,1Y,
CAD,Vanilla Outright,Santander,500000.0,1Y,
CAD,Vanilla Outright,Santander,1000000.0,1Y,
CAD,Vanilla Outright,Santander,2000000.0,1Y,
CAD,Vanilla Outright,Santander,5000000.0,1Y,
CAD,Vanilla Outright,Santander,10000000.0,1Y,
CAD,Vanilla Outright,Santander,200000.0,2Y,
CAD,Vanilla Outright,Santander,500000.0,2Y,
CAD,Vanilla Outright,Santander,1000000.0,2Y,
CAD,Vanilla Outright,Santander,2000000.0,2Y,
CAD,Vanilla Outright,Santander,5000000.0,2Y,
CAD,Vanilla Outright,Santander,10000000.0,2Y,
CAD,Vanilla Outright,Santander,200000.0,5Y,
CAD,Vanilla Outright,Santander,500000.0,5Y,
CAD,Vanilla Outright,Santander,1000000.0,5Y,
CAD,Vanilla Outright,Santander,2000000.0,5Y,
CAD,Vanilla Outright,Santander,5000000.0,5Y,
CAD,Vanilla Outright,Santander,10000000.0,5Y,
CAD,Vanilla Outright,Santander,200000.0,10Y,
CAD,Vanilla Outright,Santander,500000.0,10Y,
CAD,Vanilla Outright,Santander,1000000.0,10Y,
CAD,Vanilla Outright,Santander,2000000.0,10Y,
CAD,Vanilla Outright,Santander,5000000.0,10Y,
CAD,Vanilla Outright,Santander,10000000.0,10Y,
CAD,Vanilla Outright,Santander,200000.0,30Y,
CAD,Vanilla Outright,Santander,500000.0,30Y,
CAD,Vanilla Outright,Santander,1000000.0,30Y,
CAD,Vanilla Outright,Santander,2000000.0,30Y,
CAD,Vanilla Outright,Santander,5000000.0,30Y,
CAD,Vanilla Outright,Santander,10000000.0,30Y,
CAD,Vanilla Outright,Santander,-200000.0,1Y,
CAD,Vanilla Outright,Santander,-500000.0,1Y,
CAD,Vanilla Outright,Santander,-1000000.0,1Y,
CAD,Vanilla Outright,Santander,-2000000.0,1Y,
CAD,Vanilla Outright,Santander,-5000000.0,1Y,
CAD,Vanilla Outright,Santander,-10000000.0,1Y,
CAD,Vanilla Outright,Santander,-200000.0,2Y,
CAD,Vanilla Outright,Santander,-500000.0,2Y,
CAD,Vanilla Outright,Santander,-1000000.0,2Y,
CAD,Vanilla Outright,Santander,-2000000.0,2Y,
CAD,Vanilla Outright,Santander,-5000000.0,2Y,
CAD,Vanilla Outright,Santander,-10000000.0,2Y,
CAD,Vanilla Outright,Santander,-200000.0,5Y,
CAD,Vanilla Outright,Santander,-500000.0,5Y,
CAD,Vanilla Outright,Santander,-1000000.0,5Y,
CAD,Vanilla Outright,Santander,-2000000.0,5Y,
CAD,Vanilla Outright,Santander,-5000000.0,5Y,
CAD,Vanilla Outright,Santander,-10000000.0,5Y,
CAD,Vanilla Outright,Santander,-200000.0,10Y,
CAD,Vanilla Outright,Santander,-500000.0,10Y,
CAD,Vanilla Outright,Santander,-1000000.0,10Y,
CAD,Vanilla Outright,Santander,-2000000.0,10Y,
CAD,Vanilla Outright,Santander,-5000000.0,10Y,
CAD,Vanilla Outright,Santander,-10000000.0,10Y,
CAD,Vanilla Outright,Santander,-200000.0,30Y,
CAD,Vanilla Outright,Santander,-500000.0,30Y,
CAD,Vanilla Outright,Santander,-1000000.0,30Y,
CAD,Vanilla Outright,Santander,-2000000.0,30Y,
CAD,Vanilla Outright,Santander,-5000000.0,30Y,
CAD,Vanilla Outright,Santander,-10000000.0,30Y,
CAD,Vanilla Outright,BBVA,200000.0,1Y,
CAD,Vanilla Outright,BBVA,500000.0,1Y,
CAD,Vanilla Outright,BBVA,1000000.0,1Y,
CAD,Vanilla Outright,BBVA,2000000.0,1Y,
CAD,Vanilla Outright,BBVA,5000000.0,1Y,
CAD,Vanilla Outright,BBVA,10000000.0,1Y,
CAD,Vanilla Outright,BBVA,200000.0,2Y,
CAD,Vanilla Outright,BBVA,500000.0,2Y,
CAD,Vanilla Outright,BBVA,1000000.0,2Y,
CAD,Vanilla Outright,BBVA,2000000.0,2Y,
CAD,Vanilla Outright,BBVA,5000000.0,2Y,
CAD,Vanilla Outright,BBVA,10000000.0,2Y,
CAD,Vanilla Outright,BBVA,200000.0,5Y,
CAD,Vanilla Outright,BBVA,500000.0,5Y,
CAD,Vanilla Outright,BBVA,1000000.0,5Y,
CAD,Vanilla Outright,BBVA,2000000.0,5Y,
CAD,Vanilla Outright,BBVA,5000000.0,5Y,
CAD,Vanilla Outright,BBVA,10000000.0,5Y,
CAD,Vanilla Outright,BBVA,200000.0,10Y,
CAD,Vanilla Outright,BBVA,500000.0,10Y,
CAD,Vanilla Outright,BBVA,1000000.0,10Y,
CAD,Vanilla Outright,BBVA,2000000.0,10Y,
CAD,Vanilla Outright,BBVA,5000000.0,10Y,
CAD,Vanilla Outright,BBVA,10000000.0,10Y,
CAD,Vanilla Outright,BBVA,200000.0,30Y,
CAD,Vanilla Outright,BBVA,500000.0,30Y,
CAD,Vanilla Outright,BBVA,1000000.0,30Y,
CAD,Vanilla Outright,BBVA,2000000.0,30Y,
CAD,Vanilla Outright,BBVA,5000000.0,30Y,
CAD,Vanilla Outright,BBVA,10000000.0,30Y,
CAD,Vanilla Outright,BBVA,-200000.0,1Y,
CAD,Vanilla Outright,BBVA,-500000.0,1Y,
CAD,Vanilla Outright,BBVA,-1000000.0,1Y,
CAD,Vanilla Outright,BBVA,-2000000.0,1Y,
CAD,Vanilla Outright,BBVA,-5000000.0,1Y,
CAD,Vanilla Outright,BBVA,-10000000.0,1Y,
CAD,Vanilla Outright,BBVA,-200000.0,2Y,
CAD,Vanilla Outright,BBVA,-500000.0,2Y,
CAD,Vanilla Outright,BBVA,-1000000.0,2Y,
CAD,Vanilla Outright,BBVA,-2000000.0,2Y,
CAD,Vanilla Outright,BBVA,-5000000.0,2Y,
CAD,Vanilla Outright,BBVA,-10000000.0,2Y,
CAD,Vanilla Outright,BBVA,-200000.0,5Y,
CAD,Vanilla Outright,BBVA,-500000.0,5Y,
CAD,Vanilla Outright,BBVA,-1000000.0,5Y,
CAD,Vanilla Outright,BBVA,-2000000.0,5Y,
CAD,Vanilla Outright,BBVA,-5000000.0,5Y,
CAD,Vanilla Outright,BBVA,-10000000.0,5Y,
CAD,Vanilla Outright,BBVA,-200000.0,10Y,
CAD,Vanilla Outright,BBVA,-500000.0,10Y,
CAD,Vanilla Outright,BBVA,-1000000.0,10Y,
CAD,Vanilla Outright,BBVA,-2000000.0,10Y,
CAD,Vanilla Outright,BBVA,-5000000.0,10Y,
CAD,Vanilla Outright,BBVA,-10000000.0,10Y,
CAD,Vanilla Outright,BBVA,-200000.0,30Y,
CAD,Vanilla Outright,BBVA,-500000.0,30Y,
CAD,Vanilla Outright,BBVA,-1000000.0,30Y,
CAD,Vanilla Outright,BBVA,-2000000.0,30Y,
CAD,Vanilla Outright,BBVA,-5000000.0,30Y,
CAD,Vanilla Outright,BBVA,-10000000.0,30Y,
CAD,Vanilla Curve Spread,Median,200000.0,1Y_2Y,2.0
CAD,Vanilla Curve Spread,Median,500000.0,1Y_2Y,2.1
CAD,Vanilla Curve Spread,Median,1000000.0,1Y_2Y,4.0
CAD,Vanilla Curve Spread,Median,2000000.0,1Y_2Y,5.0
CAD,Vanilla Curve Spread,Median,5000000.0,1Y_2Y,7.0
CAD,Vanilla Curve Spread,Median,10000000.0,1Y_2Y,9.2
CAD,Vanilla Curve Spread,Median,200000.0,1Y_5Y,2.0
CAD,Vanilla Curve Spread,Median,500000.0,1Y_5Y,2.4
CAD,Vanilla Curve Spread,Median,1000000.0,1Y_5Y,4.0
CAD,Vanilla Curve Spread,Median,2000000.0,1Y_5Y,5.25
CAD,Vanilla Curve Spread,Median,5000000.0,1Y_5Y,9.0
CAD,Vanilla Curve Spread,Median,10000000.0,1Y_5Y,14.1
CAD,Vanilla Curve Spread,Median,200000.0,1Y_10Y,2.0
CAD,Vanilla Curve Spread,Median,500000.0,1Y_10Y,3.0
CAD,Vanilla Curve Spread,Median,1000000.0,1Y_10Y,4.0
CAD,Vanilla Curve Spread,Median,2000000.0,1Y_10Y,7.0
CAD,Vanilla Curve Spread,Median,5000000.0,1Y_10Y,10.0
CAD,Vanilla Curve Spread,Median,10000000.0,1Y_10Y,16.0
CAD,Vanilla Curve Spread,Median,200000.0,1Y_30Y,2.0
CAD,Vanilla Curve Spread,Median,500000.0,1Y_30Y,4.0
CAD,Vanilla Curve Spread,Median,1000000.0,1Y_30Y,5.6
CAD,Vanilla Curve Spread,Median,2000000.0,1Y_30Y,9.6
CAD,Vanilla Curve Spread,Median,5000000.0,1Y_30Y,14.0
CAD,Vanilla Curve Spread,Median,10000000.0,1Y_30Y,20.4
CAD,Vanilla Curve Spread,Median,200000.0,2Y_5Y,2.0
CAD,Vanilla Curve Spread,Median,500000.0,2Y_5Y,3.375
CAD,Vanilla Curve Spread,Median,1000000.0,2Y_5Y,5.0
CAD,Vanilla Curve Spread,Median,2000000.0,2Y_5Y,8.125
CAD,Vanilla Curve Spread,Median,5000000.0,2Y_5Y,11.0
CAD,Vanilla Curve Spread,Median,10000000.0,2Y_5Y,15.0
CAD,Vanilla Curve Spread,Median,200000.0,2Y_10Y,1.8
CAD,Vanilla Curve Spread,Median,500000.0,2Y_10Y,3.0
CAD,Vanilla Curve Spread,Median,1000000.0,2Y_10Y,4.0
CAD,Vanilla Curve Spread,Median,2000000.0,2Y_10Y,7.0
CAD,Vanilla Curve Spread,Median,5000000.0,2Y_10Y,10.0
CAD,Vanilla Curve Spread,Median,10000000.0,2Y_10Y,15.2
CAD,Vanilla Curve Spread,Median,200000.0,2Y_30Y,2.0
CAD,Vanilla Curve Spread,Median,500000.0,2Y_30Y,4.0
CAD,Vanilla Curve Spread,Median,1000000.0,2Y_30Y,5.75
CAD,Vanilla Curve Spread,Median,2000000.0,2Y_30Y,9.0
CAD,Vanilla Curve Spread,Median,5000000.0,2Y_30Y,12.0
CAD,Vanilla Curve Spread,Median,10000000.0,2Y_30Y,17.75
CAD,Vanilla Curve Spread,Median,200000.0,5Y_10Y,1.5
CAD,Vanilla Curve Spread,Median,500000.0,5Y_10Y,3.0
CAD,Vanilla Curve Spread,Median,1000000.0,5Y_10Y,4.0
CAD,Vanilla Curve Spread,Median,2000000.0,5Y_10Y,7.0
CAD,Vanilla Curve Spread,Median,5000000.0,5Y_10Y,10.0
CAD,Vanilla Curve Spread,Median,10000000.0,5Y_10Y,16.0
CAD,Vanilla Curve Spread,Median,200000.0,5Y_30Y,2.0
