CCY,TradeType,Firm,Size,Tenor,Spread
BRL,Vanilla Outright,BMO,50000000.0,2Y,20.0
BRL,Vanilla Outright,BMO,100000000.0,2Y,40.0
BRL,Vanilla Outright,BMO,150000000.0,2Y,60.0
BRL,Vanilla Outright,BMO,1000000.0,5Y,6.0
BRL,Vanilla Outright,BMO,5000000.0,5Y,9.0
BRL,Vanilla Outright,BMO,10000000.0,5Y,12.0
BRL,Vanilla Outright,BMO,20000000.0,5Y,21.0
BRL,Vanilla Outright,BMO,50000000.0,5Y,30.0
BRL,Vanilla Outright,BMO,100000000.0,5Y,60.0
BRL,Vanilla Outright,BMO,150000000.0,5Y,80.0
BRL,Vanilla Outright,BMO,1000000.0,10Y,8.0
BRL,Vanilla Outright,BMO,5000000.0,10Y,12.0
BRL,Vanilla Outright,BMO,10000000.0,10Y,16.0
BRL,Vanilla Outright,BMO,20000000.0,10Y,28.0
BRL,Vanilla Outright,BMO,50000000.0,10Y,40.0
BRL,Vanilla Outright,BMO,100000000.0,10Y,80.0
BRL,Vanilla Outright,BMO,150000000.0,10Y,100.0
BRL,Vanilla Outright,TD,1000000.0,6M,10.0
BRL,Vanilla Outright,TD,5000000.0,6M,15.0
BRL,Vanilla Outright,TD,10000000.0,6M,20.0
BRL,Vanilla Outright,TD,20000000.0,6M,35.0
BRL,Vanilla Outright,TD,50000000.0,6M,50.0
BRL,Vanilla Outright,TD,100000000.0,6M,100.0
BRL,Vanilla Outright,TD,150000000.0,6M,120.0
BRL,Vanilla Outright,TD,1000000.0,1Y,4.0
BRL,Vanilla Outright,TD,5000000.0,1Y,6.0
BRL,Vanilla Outright,TD,10000000.0,1Y,8.0
BRL,Vanilla Outright,TD,20000000.0,1Y,14.0
BRL,Vanilla Outright,TD,50000000.0,1Y,20.0
BRL,Vanilla Outright,TD,100000000.0,1Y,40.0
BRL,Vanilla Outright,TD,150000000.0,1Y,60.0
BRL,Vanilla Outright,TD,1000000.0,2Y,6.0
BRL,Vanilla Outright,TD,5000000.0,2Y,9.0
BRL,Vanilla Outright,TD,10000000.0,2Y,12.0
BRL,Vanilla Outright,TD,20000000.0,2Y,21.0
BRL,Vanilla Outright,TD,50000000.0,2Y,30.0
BRL,Vanilla Outright,TD,100000000.0,2Y,60.0
BRL,Vanilla Outright,TD,150000000.0,2Y,80.0
BRL,Vanilla Outright,TD,1000000.0,5Y,8.0
BRL,Vanilla Outright,TD,5000000.0,5Y,12.0
BRL,Vanilla Outright,TD,10000000.0,5Y,16.0
BRL,Vanilla Outright,TD,20000000.0,5Y,28.0
BRL,Vanilla Outright,TD,50000000.0,5Y,40.0
BRL,Vanilla Outright,TD,100000000.0,5Y,80.0
