CCY,TradeType,Firm,Size,Tenor,Spread
AUD,Vanilla Outright,RABO,1000000.0,1Y,
AUD,Vanilla Outright,RABO,2000000.0,1Y,
AUD,Vanilla Outright,RABO,5000000.0,1Y,
AUD,Vanilla Outright,RABO,10000000.0,1Y,
AUD,Vanilla Outright,RABO,200000.0,2Y,
AUD,Vanilla Outright,RABO,500000.0,2Y,
AUD,Vanilla Outright,RABO,1000000.0,2Y,
AUD,Vanilla Outright,RABO,2000000.0,2Y,
AUD,Vanilla Outright,RABO,5000000.0,2Y,
AUD,Vanilla Outright,RABO,10000000.0,2Y,
AUD,Vanilla Outright,RABO,200000.0,5Y,
AUD,Vanilla Outright,RABO,500000.0,5Y,
AUD,Vanilla Outright,RABO,1000000.0,5Y,
AUD,Vanilla Outright,RABO,2000000.0,5Y,
AUD,Vanilla Outright,RABO,5000000.0,5Y,
AUD,Vanilla Outright,RABO,10000000.0,5Y,
AUD,Vanilla Outright,RABO,200000.0,10Y,
AUD,Vanilla Outright,RABO,500000.0,10Y,
AUD,Vanilla Outright,RABO,1000000.0,10Y,
AUD,Vanilla Outright,RABO,2000000.0,10Y,
AUD,Vanilla Outright,RABO,5000000.0,10Y,
AUD,Vanilla Outright,RABO,10000000.0,10Y,
AUD,Vanilla Outright,RABO,200000.0,30Y,
AUD,Vanilla Outright,RABO,500000.0,30Y,
AUD,Vanilla Outright,RABO,1000000.0,30Y,
AUD,Vanilla Outright,RABO,2000000.0,30Y,
AUD,Vanilla Outright,RABO,5000000.0,30Y,
AUD,Vanilla Outright,RABO,10000000.0,30Y,
AUD,Vanilla Outright,RABO,-200000.0,1Y,
AUD,Vanilla Outright,RABO,-500000.0,1Y,
AUD,Vanilla Outright,RABO,-1000000.0,1Y,
AUD,Vanilla Outright,RABO,-2000000.0,1Y,
AUD,Vanilla Outright,RABO,-5000000.0,1Y,
AUD,Vanilla Outright,RABO,-10000000.0,1Y,
AUD,Vanilla Outright,RABO,-200000.0,2Y,
AUD,Vanilla Outright,RABO,-500000.0,2Y,
AUD,Vanilla Outright,RABO,-1000000.0,2Y,
AUD,Vanilla Outright,RABO,-2000000.0,2Y,
AUD,Vanilla Outright,RABO,-5000000.0,2Y,
AUD,Vanilla Outright,RABO,-10000000.0,2Y,
AUD,Vanilla Outright,RABO,-200000.0,5Y,
AUD,Vanilla Outright,RABO,-500000.0,5Y,
AUD,Vanilla Outright,RABO,-1000000.0,5Y,
AUD,Vanilla Outright,RABO,-2000000.0,5Y,
AUD,Vanilla Outright,RABO,-5000000.0,5Y,
AUD,Vanilla Outright,RABO,-10000000.0,5Y,
AUD,Vanilla Outright,RABO,-200000.0,10Y,
AUD,Vanilla Outright,RABO,-500000.0,10Y,
AUD,Vanilla Outright,RABO,-1000000.0,10Y,
AUD,Vanilla Outright,RABO,-2000000.0,10Y,
AUD,Vanilla Outright,RABO,-5000000.0,10Y,
AUD,Vanilla Outright,RABO,-10000000.0,10Y,
AUD,Vanilla Outright,RABO,-200000.0,30Y,
AUD,Vanilla Outright,RABO,-500000.0,30Y,
AUD,Vanilla Outright,RABO,-1000000.0,30Y,
AUD,Vanilla Outright,RABO,-2000000.0,30Y,
AUD,Vanilla Outright,RABO,-5000000.0,30Y,
AUD,Vanilla Outright,RABO,-10000000.0,30Y,
AUD,Vanilla Outright,Nomura,200000.0,1Y,2.0
AUD,Vanilla Outright,Nomura,500000.0,1Y,2.0
AUD,Vanilla Outright,Nomura,1000000.0,1Y,3.0
AUD,Vanilla Outright,Nomura,2000000.0,1Y,3.0
AUD,Vanilla Outright,Nomura,5000000.0,1Y,5.0
AUD,Vanilla Outright,Nomura,10000000.0,1Y,8.0
AUD,Vanilla Outright,Nomura,200000.0,2Y,4.0
AUD,Vanilla Outright,Nomura,500000.0,2Y,4.0
AUD,Vanilla Outright,Nomura,1000000.0,2Y,5.0
AUD,Vanilla Outright,Nomura,2000000.0,2Y,6.0
AUD,Vanilla Outright,Nomura,5000000.0,2Y,8.0
AUD,Vanilla Outright,Nomura,10000000.0,2Y,12.0
AUD,Vanilla Outright,Nomura,200000.0,5Y,5.0
AUD,Vanilla Outright,Nomura,500000.0,5Y,5.0
AUD,Vanilla Outright,Nomura,1000000.0,5Y,7.0
AUD,Vanilla Outright,Nomura,2000000.0,5Y,8.0
AUD,Vanilla Outright,Nomura,5000000.0,5Y,12.0
AUD,Vanilla Outright,Nomura,10000000.0,5Y,15.0
AUD,Vanilla Outright,Nomura,200000.0,10Y,6.0
AUD,Vanilla Outright,Nomura,500000.0,10Y,6.0
AUD,Vanilla Outright,Nomura,1000000.0,10Y,9.0
AUD,Vanilla Outright,Nomura,2000000.0,10Y,10.0
AUD,Vanilla Outright,Nomura,5000000.0,10Y,14.0
AUD,Vanilla Outright,Nomura,10000000.0,10Y,20.0
AUD,Vanilla Outright,Nomura,200000.0,30Y,8.0
AUD,Vanilla Outright,Nomura,500000.0,30Y,8.0
AUD,Vanilla Outright,Nomura,1000000.0,30Y,10.0
AUD,Vanilla Outright,Nomura,2000000.0,30Y,12.0
AUD,Vanilla Outright,Nomura,5000000.0,30Y,18.0
AUD,Vanilla Outright,Nomura,10000000.0,30Y,25.0
AUD,Vanilla Outright,Nomura,-200000.0,1Y,2.0
AUD,Vanilla Outright,Nomura,-500000.0,1Y,2.0
AUD,Vanilla Outright,Nomura,-1000000.0,1Y,3.0
AUD,Vanilla Outright,Nomura,-2000000.0,1Y,3.0
AUD,Vanilla Outright,Nomura,-5000000.0,1Y,5.0
AUD,Vanilla Outright,Nomura,-10000000.0,1Y,8.0
AUD,Vanilla Outright,Nomura,-200000.0,2Y,4.0
AUD,Vanilla Outright,Nomura,-500000.0,2Y,4.0
AUD,Vanilla Outright,Nomura,-1000000.0,2Y,5.0
AUD,Vanilla Outright,Nomura,-2000000.0,2Y,6.0
AUD,Vanilla Outright,Nomura,-5000000.0,2Y,8.0
AUD,Vanilla Outright,Nomura,-10000000.0,2Y,12.0
AUD,Vanilla Outright,Nomura,-200000.0,5Y,5.0
AUD,Vanilla Outright,Nomura,-500000.0,5Y,5.0
AUD,Vanilla Outright,Nomura,-1000000.0,5Y,7.0
AUD,Vanilla Outright,Nomura,-2000000.0,5Y,8.0
AUD,Vanilla Outright,Nomura,-5000000.0,5Y,12.0
AUD,Vanilla Outright,Nomura,-10000000.0,5Y,15.0
AUD,Vanilla Outright,Nomura,-200000.0,10Y,6.0
AUD,Vanilla Outright,Nomura,-500000.0,10Y,6.0
AUD,Vanilla Outright,Nomura,-1000000.0,10Y,9.0
AUD,Vanilla Outright,Nomura,-2000000.0,10Y,10.0
AUD,Vanilla Outright,Nomura,-5000000.0,10Y,14.0
AUD,Vanilla Outright,Nomura,-10000000.0,10Y,20.0
AUD,Vanilla Outright,Nomura,-200000.0,30Y,8.0
AUD,Vanilla Outright,Nomura,-500000.0,30Y,8.0
AUD,Vanilla Outright,Nomura,-1000000.0,30Y,10.0
AUD,Vanilla Outright,Nomura,-2000000.0,30Y,12.0
AUD,Vanilla Outright,Nomura,-5000000.0,30Y,18.0
AUD,Vanilla Outright,Nomura,-10000000.0,30Y,25.0
AUD,Vanilla Outright,UBS,200000.0,1Y,6.0
AUD,Vanilla Outright,UBS,500000.0,1Y,8.0
AUD,Vanilla Outright,UBS,1000000.0,1Y,14.0
AUD,Vanilla Outright,UBS,2000000.0,1Y,20.0
AUD,Vanilla Outright,UBS,5000000.0,1Y,34.0
AUD,Vanilla Outright,UBS,10000000.0,1Y,60.0
AUD,Vanilla Outright,UBS,200000.0,2Y,6.0
AUD,Vanilla Outright,UBS,500000.0,2Y,8.0
AUD,Vanilla Outright,UBS,1000000.0,2Y,16.0
AUD,Vanilla Outright,UBS,2000000.0,2Y,20.0
AUD,Vanilla Outright,UBS,5000000.0,2Y,34.0
AUD,Vanilla Outright,UBS,10000000.0,2Y,60.0
AUD,Vanilla Outright,UBS,200000.0,5Y,10.0
AUD,Vanilla Outright,UBS,500000.0,5Y,14.0
AUD,Vanilla Outright,UBS,1000000.0,5Y,24.0
AUD,Vanilla Outright,UBS,2000000.0,5Y,30.0
AUD,Vanilla Outright,UBS,5000000.0,5Y,40.0
AUD,Vanilla Outright,UBS,10000000.0,5Y,75.0
AUD,Vanilla Outright,UBS,200000.0,10Y,10.0
AUD,Vanilla Outright,UBS,500000.0,10Y,10.0
AUD,Vanilla Outright,UBS,1000000.0,10Y,22.0
AUD,Vanilla Outright,UBS,2000000.0,10Y,30.0
AUD,Vanilla Outright,UBS,5000000.0,10Y,40.0
AUD,Vanilla Outright,UBS,10000000.0,10Y,75.0
AUD,Vanilla Outright,UBS,200000.0,30Y,20.0
AUD,Vanilla Outright,UBS,500000.0,30Y,30.0
AUD,Vanilla Outright,UBS,1000000.0,30Y,40.0
AUD,Vanilla Outright,UBS,2000000.0,30Y,60.0
AUD,Vanilla Outright,UBS,5000000.0,30Y,90.0
AUD,Vanilla Outright,UBS,10000000.0,30Y,130.0
AUD,Vanilla Outright,UBS,-200000.0,1Y,6.0
AUD,Vanilla Outright,UBS,-500000.0,1Y,8.0
AUD,Vanilla Outright,UBS,-1000000.0,1Y,14.0
AUD,Vanilla Outright,UBS,-2000000.0,1Y,20.0
AUD,Vanilla Outright,UBS,-5000000.0,1Y,34.0
AUD,Vanilla Outright,UBS,-10000000.0,1Y,60.0
AUD,Vanilla Outright,UBS,-200000.0,2Y,6.0
AUD,Vanilla Outright,UBS,-500000.0,2Y,8.0
AUD,Vanilla Outright,UBS,-1000000.0,2Y,16.0
AUD,Vanilla Outright,UBS,-2000000.0,2Y,20.0
AUD,Vanilla Outright,UBS,-5000000.0,2Y,34.0
AUD,Vanilla Outright,UBS,-10000000.0,2Y,60.0
AUD,Vanilla Outright,UBS,-200000.0,5Y,10.0
AUD,Vanilla Outright,UBS,-500000.0,5Y,14.0
AUD,Vanilla Outright,UBS,-1000000.0,5Y,22.0
AUD,Vanilla Outright,UBS,-2000000.0,5Y,30.0
AUD,Vanilla Outright,UBS,-5000000.0,5Y,40.0
AUD,Vanilla Outright,UBS,-10000000.0,5Y,75.0
AUD,Vanilla Outright,UBS,-200000.0,10Y,10.0
AUD,Vanilla Outright,UBS,-500000.0,10Y,10.0
AUD,Vanilla Outright,UBS,-1000000.0,10Y,25.0
AUD,Vanilla Outright,UBS,-2000000.0,10Y,30.0
AUD,Vanilla Outright,UBS,-5000000.0,10Y,40.0
AUD,Vanilla Outright,UBS,-10000000.0,10Y,75.0
AUD,Vanilla Outright,UBS,-200000.0,30Y,20.0
AUD,Vanilla Outright,UBS,-500000.0,30Y,30.0
AUD,Vanilla Outright,UBS,-1000000.0,30Y,40.0
AUD,Vanilla Outright,UBS,-2000000.0,30Y,50.0
AUD,Vanilla Outright,UBS,-5000000.0,30Y,75.0
AUD,Vanilla Outright,UBS,-10000000.0,30Y,130.0
AUD,Vanilla Outright,BMO,200000.0,1Y,
AUD,Vanilla Outright,BMO,500000.0,1Y,
AUD,Vanilla Outright,BMO,1000000.0,1Y,
AUD,Vanilla Outright,BMO,2000000.0,1Y,
AUD,Vanilla Outright,BMO,5000000.0,1Y,
AUD,Vanilla Outright,BMO,10000000.0,1Y,
AUD,Vanilla Outright,BMO,200000.0,2Y,
AUD,Vanilla Outright,BMO,500000.0,2Y,
AUD,Vanilla Outright,BMO,1000000.0,2Y,
AUD,Vanilla Outright,BMO,2000000.0,2Y,
AUD,Vanilla Outright,BMO,5000000.0,2Y,
AUD,Vanilla Outright,BMO,10000000.0,2Y,
AUD,Vanilla Outright,BMO,200000.0,5Y,
AUD,Vanilla Outright,BMO,500000.0,5Y,
AUD,Vanilla Outright,BMO,1000000.0,5Y,
AUD,Vanilla Outright,BMO,2000000.0,5Y,
AUD,Vanilla Outright,BMO,5000000.0,5Y,
AUD,Vanilla Outright,BMO,10000000.0,5Y,
AUD,Vanilla Outright,BMO,200000.0,10Y,
AUD,Vanilla Outright,BMO,500000.0,10Y,
AUD,Vanilla Outright,BMO,1000000.0,10Y,
AUD,Vanilla Outright,BMO,2000000.0,10Y,
AUD,Vanilla Outright,BMO,5000000.0,10Y,
AUD,Vanilla Outright,BMO,10000000.0,10Y,
AUD,Vanilla Outright,BMO,200000.0,30Y,
AUD,Vanilla Outright,BMO,500000.0,30Y,
AUD,Vanilla Outright,BMO,1000000.0,30Y,
AUD,Vanilla Outright,BMO,2000000.0,30Y,
AUD,Vanilla Outright,BMO,5000000.0,30Y,
AUD,Vanilla Outright,BMO,10000000.0,30Y,
AUD,Vanilla Outright,BMO,-200000.0,1Y,
AUD,Vanilla Outright,BMO,-500000.0,1Y,
AUD,Vanilla Outright,BMO,-1000000.0,1Y,
AUD,Vanilla Outright,BMO,-2000000.0,1Y,
AUD,Vanilla Outright,BMO,-5000000.0,1Y,
AUD,Vanilla Outright,BMO,-10000000.0,1Y,
AUD,Vanilla Outright,BMO,-200000.0,2Y,
AUD,Vanilla Outright,BMO,-500000.0,2Y,
AUD,Vanilla Outright,BMO,-1000000.0,2Y,
AUD,Vanilla Outright,BMO,-2000000.0,2Y,
AUD,Vanilla Outright,BMO,-5000000.0,2Y,
AUD,Vanilla Outright,BMO,-10000000.0,2Y,
AUD,Vanilla Outright,BMO,-200000.0,5Y,
AUD,Vanilla Outright,BMO,-500000.0,5Y,
AUD,Vanilla Outright,BMO,-1000000.0,5Y,
AUD,Vanilla Outright,BMO,-2000000.0,5Y,
AUD,Vanilla Outright,BMO,-5000000.0,5Y,
AUD,Vanilla Outright,BMO,-10000000.0,5Y,
AUD,Vanilla Outright,BMO,-200000.0,10Y,
AUD,Vanilla Outright,BMO,-500000.0,10Y,
AUD,Vanilla Outright,BMO,-1000000.0,10Y,
AUD,Vanilla Outright,BMO,-2000000.0,10Y,
AUD,Vanilla Outright,BMO,-5000000.0,10Y,
AUD,Vanilla Outright,BMO,-10000000.0,10Y,
AUD,Vanilla Outright,BMO,-200000.0,30Y,
AUD,Vanilla Outright,BMO,-500000.0,30Y,
AUD,Vanilla Outright,BMO,-1000000.0,30Y,
AUD,Vanilla Outright,BMO,-2000000.0,30Y,
AUD,Vanilla Outright,BMO,-5000000.0,30Y,
AUD,Vanilla Outright,BMO,-10000000.0,30Y,
AUD,Vanilla Outright,TD,200000.0,1Y,
AUD,Vanilla Outright,TD,500000.0,1Y,
AUD,Vanilla Outright,TD,1000000.0,1Y,
AUD,Vanilla Outright,TD,2000000.0,1Y,
AUD,Vanilla Outright,TD,5000000.0,1Y,
AUD,Vanilla Outright,TD,10000000.0,1Y,
AUD,Vanilla Outright,TD,200000.0,2Y,
AUD,Vanilla Outright,TD,500000.0,2Y,
AUD,Vanilla Outright,TD,1000000.0,2Y,
AUD,Vanilla Outright,TD,2000000.0,2Y,
AUD,Vanilla Outright,TD,5000000.0,2Y,
AUD,Vanilla Outright,TD,10000000.0,2Y,
AUD,Vanilla Outright,TD,200000.0,5Y,
AUD,Vanilla Outright,TD,500000.0,5Y,
AUD,Vanilla Outright,TD,1000000.0,5Y,
AUD,Vanilla Outright,TD,2000000.0,5Y,
AUD,Vanilla Outright,TD,5000000.0,5Y,
AUD,Vanilla Outright,TD,10000000.0,5Y,
AUD,Vanilla Outright,TD,200000.0,10Y,
AUD,Vanilla Outright,TD,500000.0,10Y,
AUD,Vanilla Outright,TD,1000000.0,10Y,
AUD,Vanilla Outright,TD,2000000.0,10Y,
