CCY,TradeType,Firm,Size,Tenor,Spread
USD,Vanilla Outright,BNP,-10000000.0,1Y,6.0
USD,Vanilla Outright,BNP,-20000000.0,1Y,8.0
USD,Vanilla Outright,BNP,-50000000.0,1Y,11.0
USD,Vanilla Outright,BNP,-100000000.0,1Y,15.0
USD,Vanilla Outright,BNP,-2000000.0,2Y,2.0
USD,Vanilla Outright,BNP,-5000000.0,2Y,4.0
USD,Vanilla Outright,BNP,-10000000.0,2Y,6.0
USD,Vanilla Outright,BNP,-20000000.0,2Y,8.0
USD,Vanilla Outright,BNP,-50000000.0,2Y,11.0
USD,Vanilla Outright,BNP,-100000000.0,2Y,15.0
USD,Vanilla Outright,BNP,-2000000.0,5Y,4.0
USD,Vanilla Outright,BNP,-5000000.0,5Y,8.0
USD,Vanilla Outright,BNP,-10000000.0,5Y,10.0
USD,Vanilla Outright,BNP,-20000000.0,5Y,12.0
USD,Vanilla Outright,BNP,-50000000.0,5Y,15.0
USD,Vanilla Outright,BNP,-100000000.0,5Y,19.0
USD,Vanilla Outright,BNP,-2000000.0,10Y,6.0
USD,Vanilla Outright,BNP,-5000000.0,10Y,10.0
USD,Vanilla Outright,BNP,-10000000.0,10Y,14.0
USD,Vanilla Outright,BNP,-20000000.0,10Y,16.0
USD,Vanilla Outright,BNP,-50000000.0,10Y,19.0
USD,Vanilla Outright,BNP,-100000000.0,10Y,23.0
USD,Vanilla Outright,BNP,-2000000.0,30Y,8.0
USD,Vanilla Outright,BNP,-5000000.0,30Y,14.0
USD,Vanilla Outright,BNP,-10000000.0,30Y,16.0
USD,Vanilla Outright,BNP,-20000000.0,30Y,18.0
USD,Vanilla Outright,BNP,-50000000.0,30Y,21.0
USD,Vanilla Outright,BNP,-100000000.0,30Y,25.0
USD,Vanilla Outright,RABO,2000000.0,3m**,4.0
USD,Vanilla Outright,RABO,5000000.0,3m**,4.0
USD,Vanilla Outright,RABO,10000000.0,3m**,8.0
USD,Vanilla Outright,RABO,20000000.0,3m**,10.0
USD,Vanilla Outright,RABO,50000000.0,3m**,12.0
USD,Vanilla Outright,RABO,100000000.0,3m**,12.0
USD,Vanilla Outright,RABO,2000000.0,6m**,4.0
USD,Vanilla Outright,RABO,5000000.0,6m**,4.0
USD,Vanilla Outright,RABO,10000000.0,6m**,8.0
USD,Vanilla Outright,RABO,20000000.0,6m**,10.0
USD,Vanilla Outright,RABO,50000000.0,6m**,12.0
USD,Vanilla Outright,RABO,100000000.0,6m**,12.0
USD,Vanilla Outright,RABO,2000000.0,1Y,8.0
USD,Vanilla Outright,RABO,5000000.0,1Y,8.0
USD,Vanilla Outright,RABO,10000000.0,1Y,14.0
USD,Vanilla Outright,RABO,20000000.0,1Y,14.0
USD,Vanilla Outright,RABO,50000000.0,1Y,20.0
USD,Vanilla Outright,RABO,100000000.0,1Y,25.0
USD,Vanilla Outright,RABO,2000000.0,2Y,8.0
USD,Vanilla Outright,RABO,5000000.0,2Y,8.0
USD,Vanilla Outright,RABO,10000000.0,2Y,14.0
USD,Vanilla Outright,RABO,20000000.0,2Y,14.0
USD,Vanilla Outright,RABO,50000000.0,2Y,20.0
USD,Vanilla Outright,RABO,100000000.0,2Y,25.0
USD,Vanilla Outright,RABO,2000000.0,5Y,10.0
USD,Vanilla Outright,RABO,5000000.0,5Y,13.0
USD,Vanilla Outright,RABO,10000000.0,5Y,16.0
USD,Vanilla Outright,RABO,20000000.0,5Y,19.0
USD,Vanilla Outright,RABO,50000000.0,5Y,22.0
USD,Vanilla Outright,RABO,100000000.0,5Y,25.0
USD,Vanilla Outright,RABO,2000000.0,10Y,10.0
USD,Vanilla Outright,RABO,5000000.0,10Y,14.0
USD,Vanilla Outright,RABO,10000000.0,10Y,18.0
USD,Vanilla Outright,RABO,20000000.0,10Y,22.0
USD,Vanilla Outright,RABO,50000000.0,10Y,26.0
USD,Vanilla Outright,RABO,100000000.0,10Y,30.0
USD,Vanilla Outright,RABO,2000000.0,30Y,12.0
USD,Vanilla Outright,RABO,5000000.0,30Y,17.0
USD,Vanilla Outright,RABO,10000000.0,30Y,22.0
USD,Vanilla Outright,RABO,20000000.0,30Y,27.0
USD,Vanilla Outright,RABO,50000000.0,30Y,32.0
USD,Vanilla Outright,RABO,100000000.0,30Y,37.0
USD,Vanilla Outright,RABO,-2000000.0,3m**,4.0
USD,Vanilla Outright,RABO,-5000000.0,3m**,4.0
USD,Vanilla Outright,RABO,-10000000.0,3m**,8.0
USD,Vanilla Outright,RABO,-20000000.0,3m**,10.0
USD,Vanilla Outright,RABO,-50000000.0,3m**,12.0
USD,Vanilla Outright,RABO,-100000000.0,3m**,12.0
USD,Vanilla Outright,RABO,-2000000.0,6m**,4.0
USD,Vanilla Outright,RABO,-5000000.0,6m**,4.0
USD,Vanilla Outright,RABO,-10000000.0,6m**,8.0
USD,Vanilla Outright,RABO,-20000000.0,6m**,10.0
USD,Vanilla Outright,RABO,-50000000.0,6m**,12.0
USD,Vanilla Outright,RABO,-100000000.0,6m**,12.0
USD,Vanilla Outright,RABO,-2000000.0,1Y,8.0
USD,Vanilla Outright,RABO,-5000000.0,1Y,8.0
USD,Vanilla Outright,RABO,-10000000.0,1Y,14.0
USD,Vanilla Outright,RABO,-20000000.0,1Y,14.0
USD,Vanilla Outright,RABO,-50000000.0,1Y,20.0
USD,Vanilla Outright,RABO,-100000000.0,1Y,25.0
USD,Vanilla Outright,RABO,-2000000.0,2Y,8.0
USD,Vanilla Outright,RABO,-5000000.0,2Y,8.0
